external_id,legacy_identity_key,legacy_partner_id,legacy_partner_source,name,company_type,customer_rank,supplier_rank,sc_supplier_type,sc_region,street,sc_registered_capital,sc_business_scope,sc_default_tax_rate,sc_default_tax_rate_text,sc_account_name,sc_bank_name,sc_bank_account,vat,phone,email,legacy_partner_name,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_row_count,name_variant_count,review_flags,gate_action,gate_reason
legacy_partner_business_74f4bd8a06fd6801d227,partner:business:name:德阳林森金茂建材有限公司,name:德阳林森金茂建材有限公司,xlsx_business_aligned_partner,德阳林森金茂建材有限公司,company,0,1,material,,,,,9,9%,德阳林森金茂建材有限公司,长城华西银行股份有限公司德阳天元支行,1009140000000351,,,,德阳林森金茂建材有限公司,,,partner_import_source_business_aligned:name:德阳林森金茂建材有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_508c533dc6880695e932,partner:business:name:德阳林海物资有限公司,name:德阳林海物资有限公司,xlsx_business_aligned_partner,德阳林海物资有限公司,company,0,1,material,德阳市,,,,13,0.1300,德阳林海物资有限公司,工行德阳旌阳支行,2305620509020143352,,,,德阳林海物资有限公司,,,partner_import_source_business_aligned:name:德阳林海物资有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_a7ec524e59e07e3874a8,partner:business:name:德阳森鑫城乡环卫服务有限公司,name:德阳森鑫城乡环卫服务有限公司,xlsx_business_aligned_partner,德阳森鑫城乡环卫服务有限公司,company,0,1,other,,,,,,,德阳森鑫城乡环卫服务有限公司,中国农业银行四川省分行,22204301040004992,,,,德阳森鑫城乡环卫服务有限公司,,,partner_import_source_business_aligned:name:德阳森鑫城乡环卫服务有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_52e51178127458866d21,partner:business:name:德阳欧峰实业有限公司,name:德阳欧峰实业有限公司,xlsx_business_aligned_partner,德阳欧峰实业有限公司,company,0,1,material,,,,,0,0.0000,德阳欧峰实业有限公司,工行德阳旌阳支行,2305620509100164551,,,,德阳欧峰实业有限公司,,,partner_import_source_business_aligned:name:德阳欧峰实业有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_eeb9bbe7ee2cf9856fa4,partner:business:name:德阳欧意安全防范设备制造有限公司,name:德阳欧意安全防范设备制造有限公司,xlsx_business_aligned_partner,德阳欧意安全防范设备制造有限公司,company,0,1,other,,,,,,,德阳欧意安全防范设备制造有限公司,长城华西银行德阳旌阳支行,1008170000000152,,,,德阳欧意安全防范设备制造有限公司,,,partner_import_source_business_aligned:name:德阳欧意安全防范设备制造有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_7aaffd0b9f869d354777,partner:business:name:德阳欧意安全防范设备制造有限公司.（不选）,name:德阳欧意安全防范设备制造有限公司.（不选）,xlsx_business_aligned_partner,德阳欧意安全防范设备制造有限公司.（不选）,company,0,1,other,,,,,,,德阳欧意防范设备制造有限公司,长城华西银行,1008170000000152,,,,德阳欧意安全防范设备制造有限公司.（不选）,,,partner_import_source_business_aligned:name:德阳欧意安全防范设备制造有限公司.（不选）,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_a3adcae74d31b6a82571,partner:business:name:德阳正弘金属材料有限公司,name:德阳正弘金属材料有限公司,xlsx_business_aligned_partner,德阳正弘金属材料有限公司,company,0,1,material,,,,,,,德阳正弘金属材料有限公司,长城华西银行股份有限公司德阳长江支行,2010100001616111,,,,德阳正弘金属材料有限公司,,,partner_import_source_business_aligned:name:德阳正弘金属材料有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_bd2858fa81906d1f307d,partner:business:name:德阳永程建筑装饰有限公司,name:德阳永程建筑装饰有限公司,xlsx_business_aligned_partner,德阳永程建筑装饰有限公司,company,0,1,other,,,,,,,德阳永程建筑装饰有限公司,中国工商银行股份有限公司德阳城南支行,2305363409100227264,,,,德阳永程建筑装饰有限公司,,,partner_import_source_business_aligned:name:德阳永程建筑装饰有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_af3030cb78072c3b1c47,partner:business:name:德阳永邦建材有限公司,name:德阳永邦建材有限公司,xlsx_business_aligned_partner,德阳永邦建材有限公司,company,0,1,other,,,,,,,德阳永邦建材有限公司,中国工商银行股份有限公司德阳城南支行,2305363409100062155,,,,德阳永邦建材有限公司,,,partner_import_source_business_aligned:name:德阳永邦建材有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_38fc41a333adade9dcbb,partner:business:name:德阳永钢钢材销售有限公司,name:德阳永钢钢材销售有限公司,xlsx_business_aligned_partner,德阳永钢钢材销售有限公司,company,0,1,other,,,,,,,德阳永钢钢材销售有限公司,工行罗江支行,2305368139100007407,,,,德阳永钢钢材销售有限公司,,,partner_import_source_business_aligned:name:德阳永钢钢材销售有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_a6f7902290fe8981ceaf,partner:business:name:德阳永钢钢材销售有限公司（钢材）,name:德阳永钢钢材销售有限公司（钢材）,xlsx_business_aligned_partner,德阳永钢钢材销售有限公司（钢材）,company,0,1,other,,,,,,,德阳永钢钢材销售有限公司,工行罗江支行,2305368139100007407,,,,德阳永钢钢材销售有限公司（钢材）,,,partner_import_source_business_aligned:name:德阳永钢钢材销售有限公司（钢材）,,,duplicate_name_in_xlsx;missing_credit_code;supplier_business_fact,update_only_candidate,duplicate_name_in_xlsx;missing_credit_code
legacy_partner_business_8ae74eabaa9fc99f120b,partner:business:name:德阳浩富建材有限公司,name:德阳浩富建材有限公司,xlsx_business_aligned_partner,德阳浩富建材有限公司,company,0,1,material,,,,,3,0.0300,德阳浩富建材有限公司,中国银行德阳分行营业部,123968610676,,,,德阳浩富建材有限公司,,,partner_import_source_business_aligned:name:德阳浩富建材有限公司,,,duplicate_name_in_xlsx;missing_credit_code;supplier_business_fact,update_only_candidate,duplicate_name_in_xlsx;missing_credit_code
legacy_partner_business_9196f7f4c31c34ece0e4,partner:business:name:德阳浩海建材有限公司,name:德阳浩海建材有限公司,xlsx_business_aligned_partner,德阳浩海建材有限公司,company,0,1,other,,,,,,,德阳浩海建材有限公司,长城华西银行股份有限公司营业部,1001100000003058,,,,德阳浩海建材有限公司,,,partner_import_source_business_aligned:name:德阳浩海建材有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_9bb6d5d4580ccdc4f31c,partner:business:name:德阳润锦鑫商贸有限公司,name:德阳润锦鑫商贸有限公司,xlsx_business_aligned_partner,德阳润锦鑫商贸有限公司,company,0,1,material,,,,,6,6%,德阳润锦鑫商贸有限公司,长城华西银行股份有限公司德阳天元支行,10091900000007,,,,德阳润锦鑫商贸有限公司,,,partner_import_source_business_aligned:name:德阳润锦鑫商贸有限公司,,,duplicate_name_in_xlsx;missing_credit_code;supplier_business_fact,update_only_candidate,duplicate_name_in_xlsx;missing_credit_code
legacy_partner_business_df893e62a66d513fa30a,partner:business:name:德阳湔江水泥有限公司,name:德阳湔江水泥有限公司,xlsx_business_aligned_partner,德阳湔江水泥有限公司,company,0,1,other,,,,,,,德阳湔江水泥有限公司,长城华西银行股份有限公司广汉西园支行,2010100001548140,,,,德阳湔江水泥有限公司,,,partner_import_source_business_aligned:name:德阳湔江水泥有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_736f600c98510b8e419d,partner:business:name:德阳瑞欣正诚新型建材有限公司,name:德阳瑞欣正诚新型建材有限公司,xlsx_business_aligned_partner,德阳瑞欣正诚新型建材有限公司,company,0,1,other,,,,,,,德阳瑞欣正诚新型建材有限公司,中国工商银行股份有限公司成都新都支行,4402253009100153916,,,,德阳瑞欣正诚新型建材有限公司,,,partner_import_source_business_aligned:name:德阳瑞欣正诚新型建材有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_c8fbe57944a669a7c53e,partner:business:name:德阳皓达建筑劳务有限公司,name:德阳皓达建筑劳务有限公司,xlsx_business_aligned_partner,德阳皓达建筑劳务有限公司,company,0,1,other,,,,,,,德阳皓达建筑劳务有限公司,交通银行股份有限公司德阳分行,516516011015003002033,,,,德阳皓达建筑劳务有限公司,,,partner_import_source_business_aligned:name:德阳皓达建筑劳务有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_a8399f234c03f2641993,partner:business:name:德阳立创建筑工程有限公司,name:德阳立创建筑工程有限公司,xlsx_business_aligned_partner,德阳立创建筑工程有限公司,company,0,1,material,,,,,0,0.0000,德阳立创建筑工程有限公司,中国建设银行股份有限公司德阳旌阳支行,51050164004200000242,,,,德阳立创建筑工程有限公司,,,partner_import_source_business_aligned:name:德阳立创建筑工程有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_6f7f5664a05d13f43e6b,partner:business:name:德阳筑景园林景观工程有限公司,name:德阳筑景园林景观工程有限公司,xlsx_business_aligned_partner,德阳筑景园林景观工程有限公司,company,0,1,other,,,,,,,德阳筑景园林景观工程有限公司,中国建设银行股份有限公司德阳海正广场支行,51050164867100000600,,,,德阳筑景园林景观工程有限公司,,,partner_import_source_business_aligned:name:德阳筑景园林景观工程有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_6d5540f87c8fc9f0e40e,partner:business:name:德阳经开区万美广告工作室,name:德阳经开区万美广告工作室,xlsx_business_aligned_partner,德阳经开区万美广告工作室,company,0,1,material,,,,,1,0.0100,德阳经开区万美广告工作室,工商银行德阳钟鼓楼支行,2305362109100023904,,,,德阳经开区万美广告工作室,,,partner_import_source_business_aligned:name:德阳经开区万美广告工作室,,,duplicate_name_in_xlsx;missing_credit_code;supplier_business_fact,update_only_candidate,duplicate_name_in_xlsx;missing_credit_code
legacy_partner_business_fcc649f09362f9bc8508,partner:business:name:德阳经开区亿轩劳务服务部,name:德阳经开区亿轩劳务服务部,xlsx_business_aligned_partner,德阳经开区亿轩劳务服务部,company,0,1,other,,,,,,,德阳经开区亿轩劳务服务部,中国工商银行股份有限公司德阳旌阳支行,2305620509100201248,,,,德阳经开区亿轩劳务服务部,,,partner_import_source_business_aligned:name:德阳经开区亿轩劳务服务部,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_1e32e771473f79eef023,partner:business:name:德阳经开区前林机械设备租赁部（个体工商户）,name:德阳经开区前林机械设备租赁部（个体工商户）,xlsx_business_aligned_partner,德阳经开区前林机械设备租赁部（个体工商户）,company,0,1,material,,,,,1,1%,德阳经开区前林机械设备租赁部（个体工商户）,中国建设银行股份有限公司庐山路支行,6227003604320124091,,,,德阳经开区前林机械设备租赁部（个体工商户）,,,partner_import_source_business_aligned:name:德阳经开区前林机械设备租赁部（个体工商户）,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_d2ad7e0e290e7beb5ee9,partner:business:name:德阳经开区圆立劳务服务部（个体工商户）,name:德阳经开区圆立劳务服务部（个体工商户）,xlsx_business_aligned_partner,德阳经开区圆立劳务服务部（个体工商户）,company,0,1,other,,,,,,,德阳经开区圆立劳务服务部（个体工商户）,中国工商银行股份有限公司德阳东大街支行,2305363109100238911,,,,德阳经开区圆立劳务服务部（个体工商户）,,,partner_import_source_business_aligned:name:德阳经开区圆立劳务服务部（个体工商户）,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_77bbf25849b16819cf94,partner:business:name:德阳经开区婷婷家劳务服务部(个体工商户),name:德阳经开区婷婷家劳务服务部(个体工商户),xlsx_business_aligned_partner,德阳经开区婷婷家劳务服务部(个体工商户),company,0,1,other,,,,,,,德阳经开区婷婷家劳务服务部(个体工商户),中国银行股份有限公司德阳岷江西路支行,121292424077,,,,德阳经开区婷婷家劳务服务部(个体工商户),,,partner_import_source_business_aligned:name:德阳经开区婷婷家劳务服务部(个体工商户),,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_0b5fda7944c7d770ec62,partner:business:name:德阳经开区富有德机械租赁部,name:德阳经开区富有德机械租赁部,xlsx_business_aligned_partner,德阳经开区富有德机械租赁部,company,0,1,material,,,,,3,3%,德阳经开区富有德机械租赁部,中国建设银行股份有限公司德阳东汽支行,51050164722700001401,,,,德阳经开区富有德机械租赁部,,,partner_import_source_business_aligned:name:德阳经开区富有德机械租赁部,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_4daf69141b90b26ddb3c,partner:business:name:德阳经开区岭峰石材经营部,name:德阳经开区岭峰石材经营部,xlsx_business_aligned_partner,德阳经开区岭峰石材经营部,company,0,1,other,,,,,,,德阳经开区岭峰石材经营部,中国银行股份有限公司德阳岷江西路支行,115878043162,,,,德阳经开区岭峰石材经营部,,,partner_import_source_business_aligned:name:德阳经开区岭峰石材经营部,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_d44e4ab5faed72973df3,partner:business:name:德阳经开区德万利建材经营部,name:德阳经开区德万利建材经营部,xlsx_business_aligned_partner,德阳经开区德万利建材经营部,company,0,1,other,,,,,,,德阳经开区德万利建材经营部,中国建设银行股份有限公司德阳旌南支行,51050110073500001153,,,,德阳经开区德万利建材经营部,,,partner_import_source_business_aligned:name:德阳经开区德万利建材经营部,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_630a2e84423983acd327,partner:business:name:德阳经开区德欣钢材经营部,name:德阳经开区德欣钢材经营部,xlsx_business_aligned_partner,德阳经开区德欣钢材经营部,company,0,1,other,,,,,,,德阳经开区德欣钢材经营部,中国建设银行股份有限公司德阳旌南支行,51050110073500001267,,,,德阳经开区德欣钢材经营部,,,partner_import_source_business_aligned:name:德阳经开区德欣钢材经营部,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_b6f81b4c186395e8cd60,partner:business:name:德阳经开区恒乐五金产品经营部（个体工商户）,name:德阳经开区恒乐五金产品经营部（个体工商户）,xlsx_business_aligned_partner,德阳经开区恒乐五金产品经营部（个体工商户）,company,0,1,other,,,,,,,德阳经开区恒乐五金产品经营部（个体工商户）,中国银行股份有限公司德阳岷江西路支行,121284597709,,,,德阳经开区恒乐五金产品经营部（个体工商户）,,,partner_import_source_business_aligned:name:德阳经开区恒乐五金产品经营部（个体工商户）,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_f84b38baef1f03f83637,partner:business:name:德阳经开区恒泰川建材经营部,name:德阳经开区恒泰川建材经营部,xlsx_business_aligned_partner,德阳经开区恒泰川建材经营部,company,0,1,other,,,,,,,德阳经开区恒泰川建材经营部,中国工商银行股份有限公司德阳城南支行,2305363409100132225,,,,德阳经开区恒泰川建材经营部,,,partner_import_source_business_aligned:name:德阳经开区恒泰川建材经营部,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_249cd02d1a78c63f4ac5,partner:business:name:德阳经开区旌鸿茂机械租赁经营部（个体工商户）,name:德阳经开区旌鸿茂机械租赁经营部（个体工商户）,xlsx_business_aligned_partner,德阳经开区旌鸿茂机械租赁经营部（个体工商户）,company,0,1,other,,,,,,,德阳经开区旌鸿茂机械租赁经营部（个体工商户）,中国工商银行股份有限公司德阳城南支行,2305363409100190407,,,,德阳经开区旌鸿茂机械租赁经营部（个体工商户）,,,partner_import_source_business_aligned:name:德阳经开区旌鸿茂机械租赁经营部（个体工商户）,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_6464ba037dbcfceaae7d,partner:business:name:德阳经开区有米有建材经营部(个体工商户),name:德阳经开区有米有建材经营部(个体工商户),xlsx_business_aligned_partner,德阳经开区有米有建材经营部(个体工商户),company,0,1,other,,,,,,,德阳经开区有米有建材经营部(个体工商户),长城华西银行股份有限公司德阳高新科技支行,1013170000001600,,,,德阳经开区有米有建材经营部(个体工商户),,,partner_import_source_business_aligned:name:德阳经开区有米有建材经营部(个体工商户),,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_46b113b91f0b76ba9ae5,partner:business:name:德阳经开区栖卉苗圃经营部(个体工商户),name:德阳经开区栖卉苗圃经营部(个体工商户),xlsx_business_aligned_partner,德阳经开区栖卉苗圃经营部(个体工商户),company,0,1,other,,,,,,,德阳经开区栖卉苗圃经营部(个体工商户),中国银行股份有限公司德阳旌阳支行,121284750941,,,,德阳经开区栖卉苗圃经营部(个体工商户),,,partner_import_source_business_aligned:name:德阳经开区栖卉苗圃经营部(个体工商户),,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_4ef48e36c21b70664c01,partner:business:name:德阳经开区桐霖工程管理服务部,name:德阳经开区桐霖工程管理服务部,xlsx_business_aligned_partner,德阳经开区桐霖工程管理服务部,company,0,1,material,,,,,,,德阳经开区桐霖工程管理服务部,长城华西银行股份有限公司中江支行营业部,6225636600001859459,,,,德阳经开区桐霖工程管理服务部,,,partner_import_source_business_aligned:name:德阳经开区桐霖工程管理服务部,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_cadd1173476cf43062d8,partner:business:name:德阳经开区科纳机械租赁部,name:德阳经开区科纳机械租赁部,xlsx_business_aligned_partner,德阳经开区科纳机械租赁部,company,0,1,other,,,,,,,德阳经开区科纳机械租赁部,中国建设银行股份有限公司德阳经开区支行,51050164420300001046,,,,德阳经开区科纳机械租赁部,,,partner_import_source_business_aligned:name:德阳经开区科纳机械租赁部,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_292e1d2fa5abaa9975ea,partner:business:name:德阳经开区腾畅劳务服务部（个体工商户）,name:德阳经开区腾畅劳务服务部（个体工商户）,xlsx_business_aligned_partner,德阳经开区腾畅劳务服务部（个体工商户）,company,0,1,other,,,,,,,德阳经开区腾畅劳务服务部（个体工商户）,中国银行股份有限公司德阳岷江西路支行,126684104828,,,,德阳经开区腾畅劳务服务部（个体工商户）,,,partner_import_source_business_aligned:name:德阳经开区腾畅劳务服务部（个体工商户）,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_2b6ff2b729102262dcb3,partner:business:name:德阳经开区谢元宽商贸经营部,name:德阳经开区谢元宽商贸经营部,xlsx_business_aligned_partner,德阳经开区谢元宽商贸经营部,company,0,1,other,,,,,,,德阳经开区谢元宽商贸经营部,中国工商银行股份有限公司德阳城北支行,2305362709100069683,,,,德阳经开区谢元宽商贸经营部,,,partner_import_source_business_aligned:name:德阳经开区谢元宽商贸经营部,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_3c59c23bde5a9c1349ef,partner:business:name:德阳经开区轩林建材经营部,name:德阳经开区轩林建材经营部,xlsx_business_aligned_partner,德阳经开区轩林建材经营部,company,0,1,other,,,,,,,德阳经开区轩林建材经营部,中国工商银行股份有限公司德阳城南支行,2305363409100121417,,,,德阳经开区轩林建材经营部,,,partner_import_source_business_aligned:name:德阳经开区轩林建材经营部,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_27c8e7cb925eff450d6a,partner:business:name:德阳经开区辉扬工程机械租赁服务部（个体工商户）,name:德阳经开区辉扬工程机械租赁服务部（个体工商户）,xlsx_business_aligned_partner,德阳经开区辉扬工程机械租赁服务部（个体工商户）,company,0,1,other,,,,,,,德阳经开区辉扬工程机械租赁服务部（个体工商户）,德阳农村商业银行股份有限公司柏隆支行,18150120000018386,,,,德阳经开区辉扬工程机械租赁服务部（个体工商户）,,,partner_import_source_business_aligned:name:德阳经开区辉扬工程机械租赁服务部（个体工商户）,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_3ac928dd1bdabba52a65,partner:business:name:德阳经开区鑫嘉益工程咨询服务部(个体工商户),name:德阳经开区鑫嘉益工程咨询服务部(个体工商户),xlsx_business_aligned_partner,德阳经开区鑫嘉益工程咨询服务部(个体工商户),company,0,1,other,,,,,,,德阳经开区鑫嘉益工程咨询服务部(个体工商户),中国工商银行股份有限公司德阳城北支行,2305362709100085488,,,,德阳经开区鑫嘉益工程咨询服务部(个体工商户),,,partner_import_source_business_aligned:name:德阳经开区鑫嘉益工程咨询服务部(个体工商户),,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_b253801f5039daadd9e2,partner:business:name:德阳经开区鑫皇龙建材经营部(个体工商户),name:德阳经开区鑫皇龙建材经营部(个体工商户),xlsx_business_aligned_partner,德阳经开区鑫皇龙建材经营部(个体工商户),company,0,1,material,,,,,3,3%,德阳经开区鑫皇龙建材经营部(个体工商户),中国建设银行股份有限公司德阳东汽支行,51050164722700001360,,,,德阳经开区鑫皇龙建材经营部(个体工商户),,,partner_import_source_business_aligned:name:德阳经开区鑫皇龙建材经营部(个体工商户),,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_282e0f15587c4f0fc5f1,partner:business:name:德阳经开区鸣利机械设备租赁服务部（个体工商户）,name:德阳经开区鸣利机械设备租赁服务部（个体工商户）,xlsx_business_aligned_partner,德阳经开区鸣利机械设备租赁服务部（个体工商户）,company,0,1,other,,,,,,,德阳经开区鸣利机械设备租赁服务部（个体工商户）,中国建设银行股份有限公司德阳旌南支行,51050110073500001974,,,,德阳经开区鸣利机械设备租赁服务部（个体工商户）,,,partner_import_source_business_aligned:name:德阳经开区鸣利机械设备租赁服务部（个体工商户）,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_b6a24b2a220d5c8d351a,partner:business:name:德阳经开物业管理有限公司,name:德阳经开物业管理有限公司,xlsx_business_aligned_partner,德阳经开物业管理有限公司,company,1,0,other,,,,,,,德阳经开物业管理有限公司,长城华西银行股份有限公司德阳高新科技支行,2010200000189936,,,,德阳经开物业管理有限公司,,,partner_import_source_business_aligned:name:德阳经开物业管理有限公司,,,customer_business_fact;missing_credit_code,update_only_candidate,missing_credit_code
legacy_partner_business_78719383b7fa389ba825,partner:business:name:德阳罗江区宏亚档案管理服务有限公司,name:德阳罗江区宏亚档案管理服务有限公司,xlsx_business_aligned_partner,德阳罗江区宏亚档案管理服务有限公司,company,0,1,material,,,,,1,1%,德阳罗江区宏亚档案管理服务有限公司,长城华西银行股份有限公司罗江支行营业部,1501180000000591,,,,德阳罗江区宏亚档案管理服务有限公司,,,partner_import_source_business_aligned:name:德阳罗江区宏亚档案管理服务有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_8022e5ffc6dd3652b4e7,partner:business:name:德阳美灯多商贸有限公司,name:德阳美灯多商贸有限公司,xlsx_business_aligned_partner,德阳美灯多商贸有限公司,company,0,1,other,,,,,,,德阳美灯多商贸有限公司,长城华西银行股份有限公司德阳长江支行,1005120000000801,,,,德阳美灯多商贸有限公司,,,partner_import_source_business_aligned:name:德阳美灯多商贸有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_ec49cc0ba7d031698129,partner:business:name:德阳联祥商贸有限公司,name:德阳联祥商贸有限公司,xlsx_business_aligned_partner,德阳联祥商贸有限公司,company,0,1,material,,,,,3,3%,德阳联祥商贸有限公司,中国工商银行股份有限公司德阳旌阳支行,2305620509020185206,,,,德阳联祥商贸有限公司,,,partner_import_source_business_aligned:name:德阳联祥商贸有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_91b906363a9a07c108a6,partner:business:name:德阳腾飞商贸有限公司,name:德阳腾飞商贸有限公司,xlsx_business_aligned_partner,德阳腾飞商贸有限公司,company,0,1,material,德阳市,,,,13,0.1300,德阳腾飞商贸有限公司,德阳农村商业银行股份有限公司华山路分理处,88060110290404674,,,,德阳腾飞商贸有限公司,,,partner_import_source_business_aligned:name:德阳腾飞商贸有限公司,,,duplicate_name_in_xlsx;missing_credit_code;supplier_business_fact,update_only_candidate,duplicate_name_in_xlsx;missing_credit_code
legacy_partner_business_e1ef014112fa4d8c93b2,partner:business:name:德阳艺鑫建筑配套设施工程有限公司,name:德阳艺鑫建筑配套设施工程有限公司,xlsx_business_aligned_partner,德阳艺鑫建筑配套设施工程有限公司,company,0,1,other,,,,,,,德阳艺鑫建筑配套设施工程有限公司,中国建设银行总行(不受理个人业务),51050110073500000602,,,,德阳艺鑫建筑配套设施工程有限公司,,,partner_import_source_business_aligned:name:德阳艺鑫建筑配套设施工程有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_90a1259f4450cd56ea84,partner:business:name:德阳芊芊园林绿化有限公司,name:德阳芊芊园林绿化有限公司,xlsx_business_aligned_partner,德阳芊芊园林绿化有限公司,company,0,1,other,,,,,,,德阳芊芊园林绿化有限公司,中国银行股份有限公司德阳峨眉山南路支行,122642892339,,,,德阳芊芊园林绿化有限公司,,,partner_import_source_business_aligned:name:德阳芊芊园林绿化有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_3ae05779df74b9ea1dd2,partner:business:name:德阳茂源装饰有限公司,name:德阳茂源装饰有限公司,xlsx_business_aligned_partner,德阳茂源装饰有限公司,company,0,1,other,,,,,,,德阳茂源装饰有限公司,中国银行,126667272498,,,,德阳茂源装饰有限公司,,,partner_import_source_business_aligned:name:德阳茂源装饰有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_0d3075342b69c9617051,partner:business:name:德阳荣星机械租赁有限公司,name:德阳荣星机械租赁有限公司,xlsx_business_aligned_partner,德阳荣星机械租赁有限公司,company,0,1,other,,,,,,,德阳荣星机械租赁有限公司,长城华西银行股份有限公司德阳黄河支行,1012190000000252,,,,德阳荣星机械租赁有限公司,,,partner_import_source_business_aligned:name:德阳荣星机械租赁有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_2aecd2a54784ef8b9c51,partner:business:name:德阳蓝鑫建筑工程有限公司,name:德阳蓝鑫建筑工程有限公司,xlsx_business_aligned_partner,德阳蓝鑫建筑工程有限公司,company,0,1,material,,,,,0,0.0000,德阳蓝鑫建筑工程有限公司,中国邮政储蓄银行股份有限公司德阳市罗江区支行,951005010005558997,,,,德阳蓝鑫建筑工程有限公司,,,partner_import_source_business_aligned:name:德阳蓝鑫建筑工程有限公司,,,duplicate_name_in_xlsx;missing_credit_code;supplier_business_fact,update_only_candidate,duplicate_name_in_xlsx;missing_credit_code
legacy_partner_business_edf5534e1336eda541a1,partner:business:name:德阳蔚楠建筑安装有限公司,name:德阳蔚楠建筑安装有限公司,xlsx_business_aligned_partner,德阳蔚楠建筑安装有限公司,company,0,1,other,,,,,,,德阳蔚楠建筑安装有限公司,长城华西银行股份有限公司德阳黄许支行,1011160000000353,,,,德阳蔚楠建筑安装有限公司,,,partner_import_source_business_aligned:name:德阳蔚楠建筑安装有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
