staging_id,legacy_record_id,document_no,document_date,project_id,project_name,partner_id,partner_name,amount_total,classification,target_model,action
151,04b70596b1854fcebb02ad3443c44402,FKD-20250311-003,2025-03-11,875,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,7572,四川鑫垚建筑劳务有限公司,-200000.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
3313,5d888bcf7c7b44f58e5ee3bb904c35f6,FK-202503211024,2025-03-20,837,龙泉山路二段(赣江路-信江路),7530,四川新立城环保科技有限公司,-14657.55,refund_or_return,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
7727,d7c133847baf4ce48f6429ec8f4a3f4d,FK-202503251044,2025-03-20,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-23889.49,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
8506,ee122567b5324ef29e5b5641937a3f23,FK-202503251044,2025-03-20,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-23873.14,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
7900,dc971f53481e4c558b5d6862fc31cf94,FK-202504071218,2025-04-07,840,玉山街道路工程,7430,德阳建投建材有限公司,-324214.6,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
1098,1f8061c422f04e16b3a0c8fd19b40202,FK-202504281332,2025-04-21,830,高新产业园配套项目（包2）,7683,成都中冈钢铁有限公司,-1816.53,refund_or_return,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
1733,31c52508e1fe46adbbadae08943c4106,FK-202504211431,2025-04-21,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-23933.14,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
4827,89a8c4bc2fa442d8bfe8f5dad1fc187b,FK-202504211431,2025-04-21,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-23993.17,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
46,01161a8d56534d70aae50ed16fa027ef,FKD-20250425-002,2025-04-25,874,SCBS未指定项目 - 四川迈投建筑工程有限公司,7431,德阳泰诚硕商贸有限公司,-40000.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
4747,8771cba987fc40a0b5f50a553766b7cb,FK-202504281103,2025-04-28,834,旌阳区供水项目——柏隆供水管网,7683,成都中冈钢铁有限公司,-5.8,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
2835,5084e6c6f2654e4a87a57f27f0761290,FKD-20250529-001,2025-05-29,870,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,7572,四川鑫垚建筑劳务有限公司,-1000000.0,account_or_internal_adjustment,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
408,0b98005ee4604520a9eade05ebe98708,FK-202505301222,2025-05-30,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-23933.17,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
5580,9db7957b81574cd8a802175fa5c1f8d0,FKD-20250530-002,2025-05-30,870,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,7572,四川鑫垚建筑劳务有限公司,-200000.0,account_or_internal_adjustment,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
1995,39638ac2e53b40ff922d8233c9e8edaa,FK-202506091747,2025-06-09,835,澜沧江西路（苗山街-蓥华山路）,7552,四川科亚照明工程有限公司,-50000.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
5216,94022c25d1c247f49c0967d0918fcdce,FK-202506191508,2025-06-19,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-23933.14,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
8759,f5389d85bcba4d759c4f79b67c3cf999,FK-202506191508,2025-06-19,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-7659.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
8417,ebbfd9db984d486bb9bed1e6b7baee97,FKD-20250703-002,2025-07-03,879,SCBS未指定项目 - 四川宏川建筑劳务有限公司,7323,四川宏川建筑劳务有限公司(民生）,-100000.0,account_or_internal_adjustment,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
519,0e93a06df5094813b3dd438b8f048265,FKD-20250708-002,2025-07-08,870,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,7572,四川鑫垚建筑劳务有限公司,-2500.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
3377,5f5bf9c3d6774691b1f7e015b0ab06c5,FKD-20250714-001,2025-07-14,870,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,7572,四川鑫垚建筑劳务有限公司,-883866.08,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
770,15cf2aad97ec46beadc13a36272e0866,FK-202507171452,2025-07-17,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-24602.47,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
5997,a9151f7b6c2641e287b813ad6ceb39b5,FKD-20250804-001,2025-08-04,870,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,7572,四川鑫垚建筑劳务有限公司,-11726.85,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
3029,55b6973aecc04814b2fe96383e3166ec,FK-202508261925,2025-08-25,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-24602.44,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
3439,614716fdb9714ea5b57a51452597788e,FKD-20250909-002,2025-09-09,879,SCBS未指定项目 - 四川宏川建筑劳务有限公司,7323,四川宏川建筑劳务有限公司(民生）,-1100000.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
6551,b75c80d524534e1cabc4d7e9233e11e7,FKD-20250909-007,2025-09-09,879,SCBS未指定项目 - 四川宏川建筑劳务有限公司,7572,四川鑫垚建筑劳务有限公司,-70000.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
6840,bf9506efda35456482b9f3413a487a30,FKD-20250909-010,2025-09-09,870,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,7323,四川宏川建筑劳务有限公司(民生）,-70000.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
7971,df1a9979922946fb99d2d4aaa47895a0,FKD-20250909-006,2025-09-09,879,SCBS未指定项目 - 四川宏川建筑劳务有限公司,7356,四川迈投建筑工程有限公司（民生）,-200000.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
8694,f384eb92ae3c4b9abbaf93d9e8b304a8,FKD-20250909-012,2025-09-09,874,SCBS未指定项目 - 四川迈投建筑工程有限公司,7323,四川宏川建筑劳务有限公司(民生）,-200000.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
7038,c4e48c4e6848487d8451e14e448bec6a,FK-202509221548,2025-09-22,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-24602.44,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
4555,8116ac30d6214a65959be90e24af0b40,FK-202510281034,2025-10-27,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-10129.09,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
5175,92f94b575e2e4c78b82a500b12cf2ac5,FK-202511051423,2025-10-31,832,三星堆环线基础设施改造,7296,管理费用,-59664.95,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
7787,d9822af7d50e4c55817577a19b780c3c,FK-202510311446,2025-10-31,832,三星堆环线基础设施改造,7304,销项税金,-15353.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
4405,7d007430b0d249ba97648210fde9ecb8,FKD-20251110-001,2025-11-10,870,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,7572,四川鑫垚建筑劳务有限公司,-500000.0,account_or_internal_adjustment,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
2970,5407855f392044cfa560fd76ea0249b1,FK-202511191506,2025-11-18,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-10072.6,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
1870,366b149f20ed48b28b36875c46abb8e3,FKD-20251125-001,2025-11-25,870,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,7572,四川鑫垚建筑劳务有限公司,-10000.0,account_or_internal_adjustment,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
7997,dfd1276219844efd87f0103fed8cb6eb,FKD-20251208-002,2025-12-08,870,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,7572,四川鑫垚建筑劳务有限公司,-200000.0,account_or_internal_adjustment,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
146,0498ef9ed4e44592b657fcc76b4045ba,FK-202512261710,2025-12-17,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-10122.81,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
6000,a920942c7d7a4ceda22581ca89e07afd,FKD-20251229-001,2025-12-29,874,SCBS未指定项目 - 四川迈投建筑工程有限公司,7547,四川省天然气管道投资有限责任公司,-43815.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
2326,42a7819eeed34eeba9a89ea90e7b0e3a,FK-202601191407,2026-01-19,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-10018.56,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
3712,68f5da4a3bb042f1bddc28a2acf6ee1f,FKD-20260128-004,2026-01-28,879,SCBS未指定项目 - 四川宏川建筑劳务有限公司,7323,四川宏川建筑劳务有限公司(民生）,-1660844.52,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
6516,b6614849f62d4574a18cac931e2d8091,FKD-20260129-004,2026-01-29,871,SCBS未指定项目 - 德阳市博众建材销售有限公司,7318,重庆锴沄农业有限公司,-1000000.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
2088,3c2530ee323b40088fecb0382a38a1eb,FKD-20260202-001,2026-02-02,870,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,7572,四川鑫垚建筑劳务有限公司,-1600000.0,account_or_internal_adjustment,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
3069,56e4927f9058445b96dbf93fba89b8dd,FK-202602041015,2026-02-03,847,万润苑改造,7358,德阳辽河昌鸿建筑设备租赁有限公司,-20000.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
355,0a35e99997ed4866a549a13ffc74462d,FKD-20260211-002,2026-02-11,872,SCBS未指定项目 - 四川宏政嘉斯建筑工程有限公司,7318,重庆锴沄农业有限公司,-195104.51,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
2914,52add1c8b40544b09962d4ad9d97e412,FKD-20260211-004,2026-02-11,871,SCBS未指定项目 - 德阳市博众建材销售有限公司,7318,重庆锴沄农业有限公司,-1000000.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
3642,67046a88abb74ef9bb54c28deaed2aad,FKD-20260213-005,2026-02-13,871,SCBS未指定项目 - 德阳市博众建材销售有限公司,7318,重庆锴沄农业有限公司,-802622.41,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
4044,72567c018a5344bbb18acc0c1b10c944,FKD-20260213-004,2026-02-13,874,SCBS未指定项目 - 四川迈投建筑工程有限公司,7318,重庆锴沄农业有限公司,-1000000.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
4374,7c5b1a86d3a644f1af76210dbdcc0f3b,FKD-20260213-007,2026-02-13,874,SCBS未指定项目 - 四川迈投建筑工程有限公司,7318,重庆锴沄农业有限公司,-535028.33,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
7019,c465a038edb642a5ba96e66cd3ead862,FKD-20260213-008,2026-02-13,871,SCBS未指定项目 - 德阳市博众建材销售有限公司,7318,重庆锴沄农业有限公司,-1400000.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
7558,d2ccb9d469e340d4a1b29c6f84354762,FKD-20260213-006,2026-02-13,874,SCBS未指定项目 - 四川迈投建筑工程有限公司,7318,重庆锴沄农业有限公司,-1055856.08,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
8655,f2893fcf96194b06b509ab34200b1bcb,FKD-20260213-010,2026-02-13,870,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,7572,四川鑫垚建筑劳务有限公司,-50000.0,account_or_internal_adjustment,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
3612,663c88760ea7431986081f0310d61d59,FK-202603161521,2026-03-16,829,旌阳区供水项目——柏隆净水厂,7688,成都市劳瑞斯移动板房有限公司,-792.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
4409,7d0f2f18813f41f4b33ec7d061979235,FK-202603230959,2026-03-19,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-10075.86,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
3014,5544607780ef4a418a4992a8a4b21753,FKD-20260320-002,2026-03-20,870,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,7572,四川鑫垚建筑劳务有限公司,-50000.0,account_or_internal_adjustment,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
3241,5bd3c11bae394709b25bf540a2d4bc53,FKD-20260319-002,2026-03-21,870,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,7572,四川鑫垚建筑劳务有限公司,-300.0,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
8541,eef9ca9f802845668f44dbc8ba95dc91,FK-202604081433,2026-03-31,833,二重厂西路等4条道路工程,7290,四川省第四建筑有限公司,-10075.87,negative_without_text_semantics,sc.legacy.payment.adjustment.fact,create_payment_adjustment_fact
