legacy_partner_source,legacy_partner_id,legacy_partner_name,name,company_type,supplier_rank,customer_rank,sc_supplier_type,sc_account_name,sc_bank_name,sc_bank_account,vat,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_project_name,source_document_state,source_push_result,source_tax_rate,source_created_by,source_created_at,review_flags
xlsx_supplier_cooperat_company,GYS-20260126-001,四川辉鑫旺商贸有限公司,四川辉鑫旺商贸有限公司,company,1,0,material,四川辉鑫旺商贸有限公司,中国建设银行股份有限公司中江支行,51050164742600001930,91510623MAE7AB7Y6L,91510623MAE7AB7Y6L,,1供应商_合作单位639136856545326250.xlsx: row 199; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-26 00:00,
xlsx_supplier_cooperat_company,GYS-20260123-005,重庆广新毅供应链有限公司,重庆广新毅供应链有限公司,company,1,0,material,重庆广新毅供应链有限公司,重庆银行股份有限公司龙头寺支行,230101040030056,915001123460490208,915001123460490208,,1供应商_合作单位639136856545326250.xlsx: row 200; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-23 00:00,
xlsx_supplier_cooperat_company,GYS-20260123-004,重庆凯仁建筑劳务有限公司,重庆凯仁建筑劳务有限公司,company,1,0,material,重庆凯仁建筑劳务有限公司,中国建设银行股份有限公司重庆巴南支行李家沱分理处,50050111380000000149,,,,1供应商_合作单位639136856545326250.xlsx: row 201; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-23 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260123-003,喀什市甫华建材经营部,喀什市甫华建材经营部,company,1,0,material,喀什市甫华建材经营部,新疆喀什农村商业银行股份有限公司曙光商贸城支行,860040312010115734601,92653101MACY37D59M,92653101MACY37D59M,,1供应商_合作单位639136856545326250.xlsx: row 202; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,肖辉玖,2026-01-23 00:00,
xlsx_supplier_cooperat_company,GYS-20260123-002,重庆创天电梯工程有限责任公司,重庆创天电梯工程有限责任公司,company,1,0,material,重庆创天电梯工程有限责任公司,恒丰银行股份有限公司重庆高新支行,802315010122803467,91500113339627582H,91500113339627582H,,1供应商_合作单位639136856545326250.xlsx: row 203; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-01-23 00:00,
xlsx_supplier_cooperat_company,GYS-20260123-001,两江新区万佳兴五金经营部,两江新区万佳兴五金经营部,company,1,0,material,两江新区万佳兴五金经营部,农业银行沙坪坝陈家桥支行,6228480478300117676,92500000MADCMQHJ6A,92500000MADCMQHJ6A,,1供应商_合作单位639136856545326250.xlsx: row 204; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-01-23 00:00,
xlsx_supplier_cooperat_company,GYS-20260122-001,德阳芊芊园林绿化有限公司,德阳芊芊园林绿化有限公司,company,1,0,material,德阳芊芊园林绿化有限公司,中国银行股份有限公司德阳峨眉山南路支行,122642892339,91510603MAK4LP7R5Q,91510603MAK4LP7R5Q,,1供应商_合作单位639136856545326250.xlsx: row 205; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-22 00:00,
xlsx_supplier_cooperat_company,GYS-20260121-004,绵阳鹏瑞翔建设安装工程有限公司,绵阳鹏瑞翔建设安装工程有限公司,company,1,0,material,绵阳鹏瑞翔建设安装工程有限公司,中国工商银行股份有限公司江油华丰支行,2308427109100032336,91510781MAE77Q921F,91510781MAE77Q921F,,1供应商_合作单位639136856545326250.xlsx: row 206; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-21 00:00,
xlsx_supplier_cooperat_company,GYS-20260121-003,四川博润智慧建设工程有限公司,四川博润智慧建设工程有限公司,company,1,0,material,四川博润智慧建设工程有限公司,中国民生银行股份有限公司德阳分行,649673819,91510603MAD9R03F89,91510603MAD9R03F89,,1供应商_合作单位639136856545326250.xlsx: row 207; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-21 00:00,
xlsx_supplier_cooperat_company,GYS-20260121-002,四川众恒建筑工程有限公司,四川众恒建筑工程有限公司,company,1,0,material,四川众恒建筑工程有限公司,中国工商银行股份有限公司德阳东大街支行,2305363109100185947,91510603MAC6BR3P6,91510603MAC6BR3P6,,1供应商_合作单位639136856545326250.xlsx: row 208; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-21 00:00,
xlsx_supplier_cooperat_company,GYS-20260121-001,德阳东洁建设工程有限公司,德阳东洁建设工程有限公司,company,1,0,material,德阳东洁建设工程有限公司,交通银行股份有限公司德阳分行,516009500018010021359,9151060055576643XR,9151060055576643XR,,1供应商_合作单位639136856545326250.xlsx: row 209; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-21 00:00,
xlsx_supplier_cooperat_company,GYS-20260120-007,德阳开发区俊银广告工作室,德阳开发区俊银广告工作室,company,1,0,material,德阳开发区俊银广告工作室,交通银行德阳分行,516009500018800004373,92510600MA6318MU33,92510600MA6318MU33,,1供应商_合作单位639136856545326250.xlsx: row 210; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,陈天友,2026-01-20 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260120-006,四川鑫联发科技有限公司,四川鑫联发科技有限公司,company,1,0,material,四川鑫联发科技有限公司,中国工商银行成都天仁路支行,4402239409100054921,91510116MA69DAG51,91510116MA69DAG51,,1供应商_合作单位639136856545326250.xlsx: row 211; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-20 00:00,
xlsx_supplier_cooperat_company,GYS-20260120-005,重庆六汇新型材料科技有限公司,重庆六汇新型材料科技有限公司,company,1,0,material,重庆六汇新型材料科技有限公司,重庆农村商业银行璧山支行,2101010120010010096,915002275857098072,915002275857098072,,1供应商_合作单位639136856545326250.xlsx: row 212; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-01-20 00:00,
xlsx_supplier_cooperat_company,GYS-20260120-004,绵阳庆吉商贸有限公司,绵阳庆吉商贸有限公司,company,1,0,material,绵阳庆吉商贸有限公司,四川安州农村商业银行股份有限公司秀水支行,27280110000162754,91510724MA6248K863,91510724MA6248K863,,1供应商_合作单位639136856545326250.xlsx: row 213; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-20 00:00,
xlsx_supplier_cooperat_company,GYS-20260120-003,重庆瑞玺石材有限公司,重庆瑞玺石材有限公司,company,1,0,material,重庆瑞玺石材有限公司,中国民生银行股份有限公司重庆大渡口支行,648278585,91500107MAE3WJQFXD,91500107MAE3WJQFXD,,1供应商_合作单位639136856545326250.xlsx: row 214; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-20 00:00,
xlsx_supplier_cooperat_company,GYS-20260120-002,四川隆宇晨建设工程咨询有限公司,四川隆宇晨建设工程咨询有限公司,company,1,0,material,四川隆宇晨建设工程咨询有限公司,中国工商银行股份有限公司三台支行,2308425109100058048,91510722MAC49RMC38,91510722MAC49RMC38,,1供应商_合作单位639136856545326250.xlsx: row 215; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,陈天友,2026-01-20 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260120-001,四川蜀蓉道建材有限公司,四川蜀蓉道建材有限公司,company,1,0,material,四川蜀蓉道建材有限公司,中国工商银行股份有限公司德阳城北支行,2305362709100064127,91510603MA6FEDY52,91510603MA6FEDY52,,1供应商_合作单位639136856545326250.xlsx: row 216; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-20 00:00,
xlsx_supplier_cooperat_company,GYS-20260119-001,广东省雄诚实业贸易有限公司,广东省雄诚实业贸易有限公司,company,1,0,material,广东省雄诚实业贸易有限公司,招商银行股份有限公司广州花都支行,1209300530610001,,,,1供应商_合作单位639136856545326250.xlsx: row 217; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-19 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260116-002,新疆百瑞通管道有限公司,新疆百瑞通管道有限公司,company,1,0,material,新疆百瑞通管道有限公司,中国建设银行股份有限公司乌鲁木齐永祥街支行,65050110507400000378,91650109MA77J69B3N,91650109MA77J69B3N,,1供应商_合作单位639136856545326250.xlsx: row 218; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,肖辉玖,2026-01-16 00:00,
xlsx_supplier_cooperat_company,GYS-20260116-001,乌鲁木齐市米东区金豆豆装饰材料经营部（个体工商户）,乌鲁木齐市米东区金豆豆装饰材料经营部（个体工商户）,company,1,0,material,乌鲁木齐市米东区金豆豆装饰材料经营部（个体工商户）,中国银行股份有限公司乌鲁木齐市米东区支行,107704130099,92650109MADQBQWN74,92650109MADQBQWN74,,1供应商_合作单位639136856545326250.xlsx: row 219; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,肖辉玖,2026-01-16 00:00,
xlsx_supplier_cooperat_company,GYS-20260115-001,德阳市区锐合铝业经营部,德阳市区锐合铝业经营部,company,1,0,material,德阳市区锐合铝业经营部,中国农业银行股份有限公司德阳市分行,22226001040008001,92510600MA63MBTK9A,92510600MA63MBTK9A,,1供应商_合作单位639136856545326250.xlsx: row 220; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-15 00:00,
xlsx_supplier_cooperat_company,GYS-20260114-001,四川中顺铭建建设有限公司,四川中顺铭建建设有限公司,company,1,0,material,四川中顺铭建建设有限公司,中国农业银行股份有限公司绵阳安州支行,22262101040009978,91510705MA6BP24X5Y,91510705MA6BP24X5Y,,1供应商_合作单位639136856545326250.xlsx: row 221; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-14 00:00,
xlsx_supplier_cooperat_company,GYS-20260113-006,喀什新世纪锅炉有限公司,喀什新世纪锅炉有限公司,company,1,0,material,喀什新世纪锅炉有限公司,新疆喀什农村商业银行股份有限公司曙光商贸城支行,860040312010104954678,91653100MA7750X46D,91653100MA7750X46D,,1供应商_合作单位639136856545326250.xlsx: row 222; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,肖辉玖,2026-01-13 00:00,
xlsx_supplier_cooperat_company,GYS-20260113-005,四川旭瑞兴供应链管理有限公司,四川旭瑞兴供应链管理有限公司,company,1,0,material,四川旭瑞兴供应链管理有限公司,中国建设银行股份有限公司绵阳剑南路支行,51050165869309003634,91510703MACK858C3C,91510703MACK858C3C,,1供应商_合作单位639136856545326250.xlsx: row 223; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,陈天友,2026-01-13 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260113-004,四川棕熊金属制品有限公司,四川棕熊金属制品有限公司,company,1,0,material,四川棕熊金属制品有限公司,中国建设银行股份有限公司成都金仙桥支行,51050144640800006990,91510106MADM74JM0X,91510106MADM74JM0X,,1供应商_合作单位639136856545326250.xlsx: row 224; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,文楠,2026-01-13 00:00,
xlsx_supplier_cooperat_company,GYS-20260113-003,朝宁电缆有限公司,朝宁电缆有限公司,company,1,0,material,朝宁电缆有限公司,中国建设银行股份有限公司宁晋支行,13050165780800004152,91130528MAC25N8CXY,91130528MAC25N8CXY,,1供应商_合作单位639136856545326250.xlsx: row 225; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,文楠,2026-01-13 00:00,
xlsx_supplier_cooperat_company,GYS-20260113-002,德阳市恒正自动化科技有限公司,德阳市恒正自动化科技有限公司,company,1,0,material,德阳市恒正自动化科技有限公司,中国银行股份有限公司德阳岷江西路支行,115801932161,91510681660269654B,91510681660269654B,,1供应商_合作单位639136856545326250.xlsx: row 226; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,文楠,2026-01-13 00:00,
xlsx_supplier_cooperat_company,GYS-20260113-001,浙江匹克电气有限公司,浙江匹克电气有限公司,company,1,0,material,浙江匹克电气有限公司,中国农业银行股份有限公司乐清经济开发区支行,19270601040005991,91330382MA2AQ8RY3F,91330382MA2AQ8RY3F,,1供应商_合作单位639136856545326250.xlsx: row 227; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,文楠,2026-01-13 00:00,
xlsx_supplier_cooperat_company,GYS-20260112-003,重庆厚实建材租赁站,重庆厚实建材租赁站,company,1,0,material,重庆厚实建材租赁站,重庆农村商业银行股份有限公司九龙坡支行,0406040120440000237,915001075842754536,915001075842754536,,1供应商_合作单位639136856545326250.xlsx: row 228; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,李俭锋,2026-01-12 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260112-002,西藏格朗机械租赁有限责任公司,西藏格朗机械租赁有限责任公司,company,1,0,material,西藏格朗机械租赁有限责任公司,中国农业银行股份有限公司浪卡子县支行,25294001040006580,91542233MA7ME8P82E,91542233MA7ME8P82E,,1供应商_合作单位639136856545326250.xlsx: row 229; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-12 00:00,
xlsx_supplier_cooperat_company,GYS-20260112-001,三台县鑫优市场开发服务有限公司,三台县鑫优市场开发服务有限公司,company,1,0,material,三台县鑫优市场开发服务有限公司,中国工商银行股份有限公司三台支行,2308425109100096019,915107223457123615,915107223457123615,,1供应商_合作单位639136856545326250.xlsx: row 230; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,徐丹,2026-01-12 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260109-005,重庆工科钢材有限公司,重庆工科钢材有限公司,company,1,0,material,重庆工科钢材有限公司,中国银行股份有限公司重庆大渡口支行,113021378869,915001075951682316,915001075951682316,,1供应商_合作单位639136856545326250.xlsx: row 231; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-01-09 00:00,
xlsx_supplier_cooperat_company,GYS-20260109-004,江北区鸿天源建材经营部（个体工商户）,江北区鸿天源建材经营部（个体工商户）,company,1,0,material,江北区鸿天源建材经营部（个体工商户）,招商银行股份有限公司重庆分行营业部,123907170910601,92500105MA5UU7356K,92500105MA5UU7356K,,1供应商_合作单位639136856545326250.xlsx: row 232; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-01-09 00:00,
xlsx_supplier_cooperat_company,GYS-20260109-003,璧玉建材（重庆）有限公司,璧玉建材（重庆）有限公司,company,1,0,material,璧玉建材（重庆）有限公司,兴业银行股份有限公司重庆高新支行,346280100100003672,91500106MAAC1WXQ1K,91500106MAAC1WXQ1K,,1供应商_合作单位639136856545326250.xlsx: row 233; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-01-09 00:00,
xlsx_supplier_cooperat_company,GYS-20260109-002,渝丰水漆(重庆)有限公司,渝丰水漆(重庆)有限公司,company,1,0,material,渝丰水漆(重庆)有限公司,中国工商银行股份有限公司重庆三峡广场支行,3100024009200230957,91500106MA60LB4751,91500106MA60LB4751,,1供应商_合作单位639136856545326250.xlsx: row 234; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-01-09 00:00,
xlsx_supplier_cooperat_company,GYS-20260109-001,荣昌区双河街道黄建建材销售经营部,荣昌区双河街道黄建建材销售经营部,company,1,0,material,荣昌区双河街道黄建建材销售经营部,重庆农村商业银行股份有限公司荣昌支行汇宇分理处,1901020120010004349,92500153MA61APHQ2X,92500153MA61APHQ2X,,1供应商_合作单位639136856545326250.xlsx: row 235; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-01-09 00:00,
xlsx_supplier_cooperat_company,GYS-20260108-005,四川省立兴金属制品有限公司,四川省立兴金属制品有限公司,company,1,0,material,四川省立兴金属制品有限公司,德阳市旌阳区黄许农村信用合作社南街分社,18100120000003093,91510600MA6578X45M,91510600MA6578X45M,,1供应商_合作单位639136856545326250.xlsx: row 236; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-08 00:00,
xlsx_supplier_cooperat_company,GYS-20260108-004,成都金匠雕塑艺术有限公司,成都金匠雕塑艺术有限公司,company,1,0,material,成都金匠雕塑艺术有限公司,中国工商银行股份有限公司成都中和支行,4402235109100150592,91510107MADWNB9C0Q,91510107MADWNB9C0Q,,1供应商_合作单位639136856545326250.xlsx: row 237; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-08 00:00,
xlsx_supplier_cooperat_company,GYS-20260108-003,重庆日泉建筑装饰工程有限公司,重庆日泉建筑装饰工程有限公司,company,1,0,material,重庆日泉建筑装饰工程有限公司,中国银行股份有限公司重庆巴国城支行,111671747550,91500107MA6109E021,91500107MA6109E021,,1供应商_合作单位639136856545326250.xlsx: row 238; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-08 00:00,
xlsx_supplier_cooperat_company,GYS-20260108-002,清远市广进公路工程有限公司,清远市广进公路工程有限公司,company,1,0,material,清远市广进公路工程有限公司,广东清新农村商业银行股份有限公司,80020000016095689,91441802MA5604KW1U,91441802MA5604KW1U,,1供应商_合作单位639136856545326250.xlsx: row 239; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-08 00:00,
xlsx_supplier_cooperat_company,GYS-20260108-001,旌阳区明泓劳务服务部,旌阳区明泓劳务服务部,company,1,0,material,旌阳区明泓劳务服务部,中国银行股份有限公司德阳泰山北路支行,122632204211,92510603MACYM1PT9E,92510603MACYM1PT9E,,1供应商_合作单位639136856545326250.xlsx: row 240; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-08 00:00,
xlsx_supplier_cooperat_company,GYS-20260107-003,德阳鑫满海商贸有限公司,德阳鑫满海商贸有限公司,company,1,0,material,德阳鑫满海商贸有限公司,中国建设银行股份有限公司德阳旌阳支行,51050164730400001536,91510603MAETG02GX2,91510603MAETG02GX2,,1供应商_合作单位639136856545326250.xlsx: row 241; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-07 00:00,
xlsx_supplier_cooperat_company,GYS-20260107-002,四川省忠义信建筑材料有限公司,四川省忠义信建筑材料有限公司,company,1,0,material,四川省忠义信建筑材料有限公司,中国工商银行股份有限公司成都西南航空港支行,4402087909000073052,91510122MA6CWN911G,91510122MA6CWN911G,,1供应商_合作单位639136856545326250.xlsx: row 242; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-07 00:00,
xlsx_supplier_cooperat_company,GYS-20260107-001,四川超科电气设备有限公司,四川超科电气设备有限公司,company,1,0,material,四川超科电气设备有限公司,中国农业银行股份有限公司都江堰石羊支行,22854201040003049,91510181MA6ALTBU6E,91510181MA6ALTBU6E,,1供应商_合作单位639136856545326250.xlsx: row 243; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,文楠,2026-01-07 00:00,
xlsx_supplier_cooperat_company,GYS-20260106-006,旌阳区德新镇创新机械租赁部（供应商）,旌阳区德新镇创新机械租赁部（供应商）,company,1,0,material,旌阳区德新镇创新机械租赁部（供应商）,德阳农村商业银行股份有限公司德新支行,18170120000012789,92510603MA689GJW0R,92510603MA689GJW0R,,1供应商_合作单位639136856545326250.xlsx: row 244; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-06 00:00,
xlsx_supplier_cooperat_company,GYS-20260106-005,绵阳全盛建筑设备租赁有限公司,绵阳全盛建筑设备租赁有限公司,company,1,0,material,绵阳全盛建筑设备租赁有限公司,绵阳市商业银行高水支行,0313120000099,91510703MA624F1X91,91510703MA624F1X91,,1供应商_合作单位639136856545326250.xlsx: row 245; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-06 00:00,
xlsx_supplier_cooperat_company,GYS-20260106-004,洪雅县李广高木材贸易有限公司,洪雅县李广高木材贸易有限公司,company,1,0,material,洪雅县李广高木材贸易有限公司,四川洪雅农村商业银行股份有限公司槽渔滩支行,58560120000006132,,,,1供应商_合作单位639136856545326250.xlsx: row 246; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,陈天友,2026-01-06 00:00,invalid_or_placeholder_credit;legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260106-003,广西来宾市慕杭木业有限公司,广西来宾市慕杭木业有限公司,company,1,0,material,广西来宾市慕杭木业有限公司,广西来宾农村商业银行股份有限公司寺山支行,218712010114712176,91451302MAE72DU22N,91451302MAE72DU22N,,1供应商_合作单位639136856545326250.xlsx: row 247; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-06 00:00,
xlsx_supplier_cooperat_company,GYS-20260106-002,广西来宾市悦途木业有限公司,广西来宾市悦途木业有限公司,company,1,0,material,广西来宾市悦途木业有限公司,中国农业银行股份有限公司来宾城北支行,20149001040018236,,,,1供应商_合作单位639136856545326250.xlsx: row 248; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-06 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260106-001,成都居雅乐新型建材有限公司,成都居雅乐新型建材有限公司,company,1,0,material,成都居雅乐新型建材有限公司,平安银行成都顺城支行,15804600120043,,,,1供应商_合作单位639136856545326250.xlsx: row 249; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-06 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260105-023,重庆辰森建材有限公司,重庆辰森建材有限公司,company,1,0,material,重庆辰森建材有限公司,中国建设银行股份有限公司重庆九龙坡彩云湖支行,50001037300052500480,91500107588048258C,91500107588048258C,,1供应商_合作单位639136856545326250.xlsx: row 250; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李林旭,2026-01-05 00:00,
xlsx_supplier_cooperat_company,GYS-20260105-022,重庆德罡装饰设计有限公司,重庆德罡装饰设计有限公司,company,1,0,material,重庆德罡装饰设计有限公司,中信银行股份有限公司重庆沙坪坝支行,8111201012400233336,91500226MA5UGFT221,91500226MA5UGFT221,,1供应商_合作单位639136856545326250.xlsx: row 251; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-01-05 00:00,
xlsx_supplier_cooperat_company,GYS-20260105-021,九龙坡区嘉林五金建材经营部（个体工商户）,九龙坡区嘉林五金建材经营部（个体工商户）,company,1,0,material,九龙坡区嘉林五金建材经营部（个体工商户）,中国建设银行股份有限公司重庆九龙坡龙园支行,50050103004100001160,92500107MAD40LYWXU,92500107MAD40LYWXU,,1供应商_合作单位639136856545326250.xlsx: row 252; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,李俭锋,2026-01-05 00:00,
xlsx_supplier_cooperat_company,GYS-20260105-020,绵阳一拓商贸有限公司,绵阳一拓商贸有限公司,company,1,0,material,绵阳一拓商贸有限公司,中国建设银行绵阳兴达广场支行,51050165223609002337,91510700MA624GE98Y,91510700MA624GE98Y,,1供应商_合作单位639136856545326250.xlsx: row 253; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-05 00:00,
xlsx_supplier_cooperat_company,GYS-20260105-019,四川广建金建筑劳务有限公司,四川广建金建筑劳务有限公司,company,1,0,material,四川广建金建筑劳务有限公司,四川广建金建筑劳务有限公司,2308038909100073315,,,,1供应商_合作单位639136856545326250.xlsx: row 254; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-05 00:00,invalid_or_placeholder_credit
xlsx_supplier_cooperat_company,GYS-20260105-018,绵阳市安州区花荄华灯初上灯饰经营部,绵阳市安州区花荄华灯初上灯饰经营部,company,1,0,material,绵阳市安州区花荄华灯初上灯饰经营部,中国建设银行股份有限公司绵阳安州支行,51050165914109000364,92510705MA63TJB199,92510705MA63TJB199,,1供应商_合作单位639136856545326250.xlsx: row 255; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-05 00:00,
xlsx_supplier_cooperat_company,GYS-20260105-017,绵阳顺风同舟商贸有限公司,绵阳顺风同舟商贸有限公司,company,1,0,material,绵阳顺风同舟商贸有限公司,中国建设银行股份有限公司绵阳安州支行,51050165914100002012,91510705MADK14873W,91510705MADK14873W,,1供应商_合作单位639136856545326250.xlsx: row 256; 单据状态=审核通过; 推送结果=推送成功; 合作类型=材料,公司综合平台,审核通过,推送成功,,陈天友,2026-01-05 00:00,
xlsx_supplier_cooperat_company,GYS-20260105-016,绵阳市安州区欢型杨机械租赁经营部（个体工商户）,绵阳市安州区欢型杨机械租赁经营部（个体工商户）,company,1,0,material,绵阳市安州区欢型杨机械租赁经营部（个体工商户）,中国农业银行股份有限公司绵阳分行,22237101040038128,92510705MADJHIB618,92510705MADJHIB618,,1供应商_合作单位639136856545326250.xlsx: row 257; 单据状态=审核通过; 推送结果=保存错误！名称不唯一; 合作类型=材料,公司综合平台,审核通过,保存错误！名称不唯一,,陈天友,2026-01-05 00:00,legacy_push_failed
xlsx_supplier_cooperat_company,GYS-20260105-015,天津浩森科技股份有限公司河北分公司,天津浩森科技股份有限公司河北分公司,company,1,0,material,天津浩森科技股份有限公司河北分公司,中国工商银行股份有限公司天津华明支行,0410001309300295423,91131025MABPFE7125,91131025MABPFE7125,,1供应商_合作单位639136856545326250.xlsx: row 258; 单据状态=审核通过; 推送结果=; 合作类型=材料,公司综合平台,审核通过,,,李俭锋,2026-01-05 00:00,
