legacy_record_id|SJBMC|DJBH|DJZT|XMID|XMMC|DKYH|DKZH|DKJE|DKRQ|HKRQ|DKSJ|DKLL|HKZH|TXR|HKJE|DKLX|BZ|DKDJID|FJ|LRR|LRSJ|BM|XM|DKDBH|D_SCBSJS_DKTS|D_SCBSJS_SJNLL|D_SCBSJS_DQLX|D_SCBSJS_SJHKTS
54298457aa044f4c998b639d20e306f1|还款登记|HKDJ-20210204-002|2|4ad2dea566464eba8851e0dd675d1583|布拖县2016年—2019年安全住房地质隐患应急抢险项目|长城华西银行|四川保盛建设集团有限公司/1001 1000 0000 1931|300000.0000|2020-12-23 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001100000001931|尹佳梅|300000.0000|8800.0000||1c25fa7964b84126a8c8e47154d1f22a|3fdd1576c78a4ca6a536f7bab6e7dd70|尹佳梅|2021-02-04 13:17:17|NULL|NULL|NULL|43|NULL|NULL|NULL
6621501ff8314dcaa5bf5698d14fb8c4|还款登记|HKDJ-20210204-003|2|4ad2dea566464eba8851e0dd675d1583|布拖县2016年—2019年安全住房地质隐患应急抢险项目|长城华西银行|四川保盛建设集团有限公司/1001 1000 0000 1931|108000.0000|2020-12-08 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001100000001931|尹佳梅|108000.0000|3186.0000||80bc698a58f34758b8395f4da023cb0f|411fc8172e6148b19685a9bb8dda73a1|尹佳梅|2021-02-04 13:17:59|NULL|NULL|NULL|58|NULL|NULL|NULL
f41107133d6b4762905cfeef47869f66|还款登记|HKDJ-20210204-004|2|4ad2dea566464eba8851e0dd675d1583|布拖县2016年—2019年安全住房地质隐患应急抢险项目|长城华西银行|四川保盛建设集团有限公司/1001 1000 0000 1931|200000.0000|2020-11-17 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001100000001931|尹佳梅|200000.0000|8000.0000||72c436af7c6b4ce3b5130cbc45506791|f2fc2a77f8544627bc9815bcce086468|尹佳梅|2021-02-04 13:18:27|NULL|NULL|NULL|79|NULL|NULL|NULL
3e00ee28d52e4cc59d84bbddb0b3bce2|还款登记|HKDJ-20210204-005|2|4ad2dea566464eba8851e0dd675d1583|布拖县2016年—2019年安全住房地质隐患应急抢险项目|长城华西银行|四川保盛建设集团有限公司/1001 1000 0000 1931|200000.0000|2020-11-02 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001100000001931|尹佳梅|200000.0000|9500.0000||eb79c01b07634e84a95b55244f2f2665|2afb341ced224bacbcd9107067fdbc47|尹佳梅|2021-02-04 13:18:50|NULL|NULL|NULL|94|NULL|NULL|NULL
2475ae978be84eb9ab0561b26fe44481|还款登记|HKDJ-20210205-001|2|4b89ee16cc58497bac061d8ae5fddd82|雅瑶东路教育设施建设项目（雅瑶东路小学）||四川保盛建设集团有限公司/1001 1000 0000 1931|300000.0000|2020-09-27 00:00:00|2021-02-05 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|300000.0000|.0000|收工程款还雅瑶项目借款|35b9d4c2175746c69f9cf5dde6a33816|9549cb60cae24d969c9ff9110fadf92c|文楠|2021-02-05 18:20:15|NULL|NULL|NULL|131|NULL|NULL|NULL
543d3073029b412887c635b3367c53aa|还款登记|HKDJ-20210207-001|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|730000.0000|2020-07-09 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|730000.0000|.0000|收工程款，归还贷款|74693c1f602945b199bdd0b453c2f2f0|2b0a716bde764a9ab05315b8dec29d21|文楠|2021-02-07 12:06:52|NULL|NULL|NULL|210|NULL|NULL|NULL
cc6178399c1b48fcb01b5f857db14007|还款登记|HKDJ-20210207-002|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|33523.9500|2021-02-02 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|33523.9500|.0000|收工程款归还贷款|1599131cd2cc4451b6cfc6ca20d0a751|d9f01657bce14777a802fc324575f076|文楠|2021-02-07 12:07:22|NULL|NULL|NULL|2|NULL|NULL|NULL
353c2ee0160545f1b5d49a7e3c38ffbe|还款登记|HKDJ-20210207-003|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|12000.0000|2021-01-15 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|12000.0000|.0000|收工程款归还贷款|f9ea1d3de0d14d818885fc716b36b90f|60846d4688e44065a438ea5510be21f8|文楠|2021-02-07 12:08:41|NULL|NULL|NULL|20|NULL|NULL|NULL
80104b937536480691cb2dc77a9332ce|还款登记|HKDJ-20210207-004|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|28800.0000|2021-01-20 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|28800.0000|.0000|收工程款归还贷款|d649045cf8624219a1520a65ee9e4786|fdd2ccbc2a954dc1bad20f2668d0e4c7|文楠|2021-02-07 12:14:05|NULL|NULL|NULL|15|NULL|NULL|NULL
2156a5a34ed34cef97001a102ade3430|还款登记|HKDJ-20210207-005|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|62009.0000|2021-01-14 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|62009.0000|.0000|收工程款归还贷款|b3b0c7d91ec64b5caffc5c37e2352573|2f0b5a6f34ec48cf9a7a558a7aaab814|文楠|2021-02-07 12:14:33|NULL|NULL|NULL|21|NULL|NULL|NULL
2b0447a39b2e4720a4c510286b0c76fb|还款登记|HKDJ-20210207-006|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|468444.9900|2021-01-14 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|468444.9900|.0000|收工程款归还贷款|5c526dcbe353415c8eaea0e5fd97d979|e4c109240fdd4590970bc6119d001122|文楠|2021-02-07 12:15:02|NULL|NULL|NULL|21|NULL|NULL|NULL
ab72fd0f1fda465e914fd0bf66e654a9|还款登记|HKDJ-20210207-007|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|142594.0000|2021-01-12 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|142594.0000|.0000|收工程款归还贷款|cf67415d399141809f0ebd3c769a8dc4|701d0e31eb1f4014abb6207164b34009|文楠|2021-02-07 12:15:46|NULL|NULL|NULL|23|NULL|NULL|NULL
286112146d504234aea0cf0c222c7a51|还款登记|HKDJ-20210207-008|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|60595.0000|2021-01-07 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|60595.0000|.0000|收工程款归还贷款|91c7f740af87416e923e5e9bbb0de1ab|ad0cda8359984776a162892dba11bde6|文楠|2021-02-07 12:16:12|NULL|NULL|NULL|28|NULL|NULL|NULL
4b4618accaed4aa2b3f6e4edd2b9f452|还款登记|HKDJ-20210207-009|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|30000.0000|2021-01-06 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|30000.0000|.0000|收工程款归还贷款|6a46ba9420cf4d688493eb909f03e506|b5b155af43a646ebbaa540afb0cb5c19|文楠|2021-02-07 12:16:31|NULL|NULL|NULL|29|NULL|NULL|NULL
135a668e6f8b4dc9879f2aaf600869a0|还款登记|HKDJ-20210207-011|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|200000.0000|2020-06-24 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|200000.0000|.0000|收工程款归还贷款|ab8ee87edb80465dad61dae5fa598d12|ccfc2a742f89488ab2b0dd457d56f43a|文楠|2021-02-07 12:18:11|NULL|NULL|NULL|225|NULL|NULL|NULL
187e0d7f129d4f0ba46748df6cadc987|还款登记|HKDJ-20210207-013|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|530000.0000|2020-05-18 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|530000.0000|.0000|收工程款归还贷款|e9605f2c75b345688224586f73654466|748330018fe54e31887042761adafe90|文楠|2021-02-07 12:19:20|NULL|NULL|NULL|262|NULL|NULL|NULL
4275ef36d10d4594913c144967eb0ff4|还款登记|HKDJ-20210207-014|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|958793.6900|2020-04-28 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|958793.6900|.0000|收工程款归还贷款|6ff4ed852c6c4ac186c4a4628d9be7b6|fb00ce1231a2483fb0cc0acb2b9680c4|文楠|2021-02-07 12:32:11|NULL|NULL|NULL|282|NULL|NULL|NULL
94a0ff6083be4b41a0486cfc2dfd6e2f|还款登记|HKDJ-20210207-015|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|726579.3400|2020-04-14 00:00:00|2021-02-04 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|719587.3400|.0000|收工程款归还贷款|ee7a6effdbc7449e8cd5c18628a0bf2d|fac93e061269487bbd6673cec8379c91|文楠|2021-02-07 12:33:07|NULL|NULL|NULL|296|NULL|NULL|NULL
4d7f180aa36145bfa1b977e5d021459d|还款登记|HKDJ-20210210-001|2|615e67a1e771454bb8618d795c692760|太行山路（钱塘江路-信江路）道路工程劳务分包||四川保盛建设集团有限公司/1001100000001931|304010.0000|2021-02-09 00:00:00|2021-02-10 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001100000001931|尹佳梅|304010.0000|.0000||903f5636d9bc4a638e6cc95b525b0395|ba736fe7432d4c2099434ddfff75a2da|尹佳梅|2021-02-10 10:10:05|NULL|NULL|NULL|1|NULL|NULL|NULL
dbdf7189b9e547d8903d88dabd6733f1|还款登记|HKDJ-20210318-001|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|7500000.0000|2021-02-09 00:00:00|2021-03-05 00:00:00|1900-01-01 00:00:00|.0000||文楠|500000.0000|.0000|收工程款归还贷款|3dcccac54f834c509c3639464be7132a|bded94b4a957443691a667b19bc859d8|文楠|2021-03-18 10:59:21|NULL|NULL|NULL|24|NULL|NULL|NULL
1bb3b7151db145a2b43c3847ca94ae5d|还款登记|HKDJ-20210318-002|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|7500000.0000|2021-02-09 00:00:00|2021-03-05 00:00:00|1900-01-01 00:00:00|.0000||文楠|300000.0000|.0000|收工程款归还贷款|3dcccac54f834c509c3639464be7132a|592ffbd7b48c495491bb8443b5b67ac8|文楠|2021-03-18 15:11:00|NULL|NULL|NULL|24|NULL|NULL|NULL
735bf8f5135e4c4a8924f88cc3627061|还款登记|HKDJ-20210326-001|2|4b89ee16cc58497bac061d8ae5fddd82|雅瑶东路教育设施建设项目（雅瑶东路小学）||四川保盛建设集团有限公司/1001 1000 0000 1931|300000.0000|2021-02-08 00:00:00|2021-03-26 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司虚拟账户/00000000000|文楠|300000.0000|.0000||1cdf948561b443f4b8bb1e66cf1e837e|f6bb5a8b66724828a1894aeef88ae76c|文楠|2021-03-26 14:42:20|NULL|NULL|NULL|46|NULL|NULL|NULL
fdcb20b233e04a93a9804d6bac6e9bd5|还款登记|HKDJ-20210413-001|2|11e56ccc546e4532a323597457133e8c|古蔺双沙陈坪等3个村18年脱贫攻坚饮水项目||四川保盛建设集团有限公司/1001 1000 0000 1931|74398.6100|2020-01-21 00:00:00|2020-08-18 00:00:00|1900-01-01 00:00:00|.0000||文楠|74398.6100|.0000|收工程款归还贷款|cd3c1874e1294652a9ab1e0aa3f07c7d|2ab97e07cd6444b28282a04b5a1f3d6d|文楠|2021-04-13 15:23:12|NULL|NULL|NULL|210|NULL|NULL|NULL
013c04d7627c4d44b89f6e9ca1fa5001|还款登记|HKDJ-20210429-001|2|64e0706eed044170b60295774f2fb924|梦溪苑商住项目外墙保温装饰一体板制作安装分包工程||四川保盛建设集团有限公司/1001 1000 0000 1931|31275.6900|2021-04-19 00:00:00|2021-04-30 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|尹佳梅|31275.6900|156.3800|2021.4.19-2021.4.29  10天 半个月利息156.38|bc1b2a9aac2e460392519b88eb3fc472|ec709f2e719b4bb4be3c702460712ab1|尹佳梅|2021-04-29 18:24:09|NULL|NULL|NULL|11|NULL|NULL|NULL
e2593e569eac4cb0998993cf6f2bbeb6|还款登记|HKDJ-20210518-001|2|bbea9e93630f48eea51296e418ad83b7|射洪县仁和中学校教学用房及相关附属设施建设项目||四川保盛建设集团有限公司/1001 1000 0000 1931|94195.0000|2019-08-19 00:00:00|2021-05-17 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/2220 2601 0400 0203 3|文楠|94195.0000|.0000|收工程款归还贷款|54544b9981134fc19457d6f5850244cd|f24a3a8950ff4cb1b0f19d84531314b0|文楠|2021-05-18 18:24:41|NULL|NULL|NULL|637|NULL|NULL|NULL
e0e90a97213e45078fc64696a25544e9|还款登记|HKDJ-20210524-001|2|0c4f914eee3547c185a2108fc1f768df|太行山路（钱塘江路-信江路）道路工程水泥稳定基层施工专业分包||四川保盛建设集团有限公司/1001 1000 0000 1931|50000.0000|2021-04-28 00:00:00|2021-05-24 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|尹佳梅|50000.0000|.0000||cc64cd81bfb04991bd50800d760ba582|ef52b3dd17a444538e5ee34d3797cbb7|尹佳梅|2021-05-24 14:51:31|NULL|NULL|NULL|26|NULL|NULL|NULL
4f72fe60ffb049ffb9535545de18715a|还款登记|HKDJ-20210528-001|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|7500000.0000|2021-02-09 00:00:00|2021-05-28 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|4000000.0000|.0000|收工程款归还贷款|3dcccac54f834c509c3639464be7132a|f855dda7451e48959773d309299a5575|文楠|2021-05-28 17:11:44|NULL|NULL|NULL|108|NULL|NULL|NULL
6863cb37e1f6494d930a2bd1b36cd53b|还款登记|HKDJ-20210604-001|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|7500000.0000|2021-02-09 00:00:00|2021-05-28 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|500000.0000|.0000|收工程款归还贷款|3dcccac54f834c509c3639464be7132a|5c10fbbaac484b6d9f7241693a37824e|文楠|2021-06-04 09:08:11|NULL|NULL|NULL|108|NULL|NULL|NULL
373be6c376644ab3ba4ccca4b8b08b75|还款登记|HKDJ-20210611-001|2|d397cd38ebae427ca4304745cd901ba4|德阳新城吾悦广场住宅整期幕墙工程||四川保盛建设集团有限公司/1001 1000 0000 1931|180000.0000|2021-04-13 00:00:00|2021-06-11 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|尹佳梅|180000.0000|5400.0000||6a9ade19f5fd4d9c93a41ccca8ca2382|08e7cfeb933b4c2b903f7084888f0376|尹佳梅|2021-06-11 16:57:21|NULL|NULL|NULL|59|NULL|NULL|NULL
3901ec967053407f93a2131a9f8c24b1|还款登记|HKDJ-20210616-001|2|4693df15d594434c95aa9a3304b3a058|高坪区2020年中央财政高标准农田建设项目（老君东观片区）标段|NULL|四川保盛建设集团有限公司/1001 1000 0000 1931|250000.0000|2021-04-23 00:00:00|2021-06-16 00:00:00|1900-01-01 00:00:00|.2400|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|250000.0000|8876.7100|收工程款归还贷款|f413a29b78a5411f9c900e6f48c363f6|d69d7e554132407aa61bfa72ff09de03|文楠|2021-06-16 10:16:01|NULL|NULL|DKDJ-20210423-001|54|.2400|NULL|54.0000
88f043c22c1a406a801c61346b06b2bc|还款登记|HKDJ-20210727-001|2|d397cd38ebae427ca4304745cd901ba4|德阳新城吾悦广场住宅整期幕墙工程||四川保盛建设集团有限公司/1001 1000 0000 1931|120000.0000|2021-04-02 00:00:00|2021-07-26 00:00:00|1900-01-01 00:00:00|.1800|四川保盛建设集团有限公司/1001 1000 0000 1931|卢燕|120000.0000|7200.0000||8f219c48c75f4c578613407c7cfb0dac|9f376a1a56eb4d2c86cd8c7a1d0b587b|卢燕|2021-07-27 16:06:53|NULL|NULL|NULL|115|NULL|NULL|NULL
5d6ed2951199485bb66e3d8634e13ded|还款登记|HKDJ-20210818-001|2|d397cd38ebae427ca4304745cd901ba4|德阳新城吾悦广场住宅整期幕墙工程||四川保盛建设集团有限公司/1001 1000 0000 1931|100000.0000|2021-07-19 00:00:00|2021-08-17 00:00:00|1900-01-01 00:00:00|.1800|四川保盛建设集团有限公司/1001 1000 0000 1931|卢燕|100000.0000|1500.0000||9aaf15a5890a4c95a584b9fdadb75daa|3968b0ad11fa44db8362459b9a939485|卢燕|2021-08-18 10:22:50|NULL|NULL|NULL|29|NULL|NULL|NULL
a03eba3d37ad426da97af5e9fb407d99|还款登记|HKDJ-20210901-001|2|85866c001d2e4b029b09516966968acc|中江县2016年抗旱应急水源工程||四川保盛建设集团有限公司/1001 1000 0000 1931|600000.0000|2019-02-01 00:00:00|2021-02-07 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|600000.0000|.0000|收工程款归还贷款|e790cc9c267b4cf5bd87368158dcb93a|76cd7d6ac9b34f78af777cfa6b4cf2cc|文楠|2021-09-01 16:43:39|NULL|NULL|NULL|737|NULL|NULL|NULL
6d81ec8ea49540d3bb7f7a4149ce7713|还款登记|HKDJ-20210903-001|2|64e0706eed044170b60295774f2fb924|梦溪苑商住项目外墙保温装饰一体板制作安装分包工程||四川保盛建设集团有限公司/1001 1000 0000 1931|1544568.8000|2021-06-24 00:00:00|2021-08-27 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|尹佳梅|1000000.0000|25826.4700|1544568.8从2021.7.20-2021.8.26计息 	265,794.从2021.7.26-2021.8.26计息|aa71d8733a0b41798732e92103df9a1d|e95d2cc48625415b88e9db975fe1b707|尹佳梅|2021-09-03 09:07:42|NULL|NULL|NULL|64|NULL|NULL|NULL
eede57d8da84409b833d40fda7e14602|还款登记|HKDJ-20210908-001|2|e198e1afc1324069844bfe3a310cfe91|誉城国际一期二批次||四川保盛建设集团有限公司/1001 1000 0000 1931|7500000.0000|2021-02-09 00:00:00|2021-09-02 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|1000000.0000|.0000|收工程款归还贷款|3dcccac54f834c509c3639464be7132a|1cd97472095c4f59abc46401bd026d0b|文楠|2021-09-08 11:57:37|NULL|NULL|NULL|205|NULL|NULL|NULL
a024c8dd19d34ac8b59ebfd54d6eb1a8|还款登记|HKDJ-20210909-001|2|292584f7b81f40579ab90504983a05fc|蓬溪县汽车城二期建设项目||胡俊/6225613300000009183|300000.0000|2021-08-09 00:00:00|2020-12-31 00:00:00|1900-01-01 00:00:00|.0000|胡俊/6225 6133 0000 0009 183|文楠|100000.0000|.0000|归还借款（火旭洋转入胡9183卡）|1e75f136af7c4f2e879748f1e7ac28c4|ffb17574e1c3451ca1ccca7661123841|文楠|2021-09-09 09:30:45|NULL|NULL|NULL|-221|NULL|NULL|NULL
d64a6b88e41b4435b6bca9c56a810ecb|还款登记|HKDJ-20210910-001|2|ce7c47d08d88409da91cd433099d5cee|四川现代农业工程职业学院一期工程（10#教学楼、培训中心）||四川保盛建设集团有限公司/1001 1000 0000 1931|6537.2000|2021-02-02 00:00:00|2021-09-02 00:00:00|1900-01-01 00:00:00|.0000|胡俊/6225 6133 0000 0009 183|文楠|6537.2000|.0000|归还贷款（洪莲转入胡1931卡）|5a1acedcfaea459f804157f158aa1ca5|d16e14cb93e246329af8fb2e13abc1ca|文楠|2021-09-10 09:38:19|NULL|NULL|NULL|212|NULL|NULL|NULL
f65a406bd3cb4acd9bf388bb2782259f|还款登记|HKDJ-20210910-002|2|ce7c47d08d88409da91cd433099d5cee|四川现代农业工程职业学院一期工程（10#教学楼、培训中心）||四川保盛建设集团有限公司/1001 1000 0000 1931|21122.0000|2021-01-12 00:00:00|2021-09-02 00:00:00|1900-01-01 00:00:00|.0000|胡俊/6225 6133 0000 0009 183|文楠|21122.0000|.0000|归还贷款（洪莲转入胡1931卡）|b29c56a4aa3c403cab690de56347acc8|de23c9468f674d3386bc7b54c6a10d68|文楠|2021-09-10 09:38:58|NULL|NULL|NULL|233|NULL|NULL|NULL
247fa5105c544096af8cd8b63a865097|还款登记|HKDJ-20210910-003|2|ce7c47d08d88409da91cd433099d5cee|四川现代农业工程职业学院一期工程（10#教学楼、培训中心）||四川保盛建设集团有限公司/1001 1000 0000 1931|60000.0000|2020-12-02 00:00:00|2021-09-02 00:00:00|1900-01-01 00:00:00|.0000|胡俊/6225 6133 0000 0009 183|文楠|60000.0000|.0000|归还贷款（洪莲转入胡1931卡）|7661ad1de04646a0884d84a8a213a616|0def292a8b924e19a44d4c9b4fa6659c|文楠|2021-09-10 09:39:30|NULL|NULL|NULL|274|NULL|NULL|NULL
a7bfa5623e164435a40c96500e5a848f|还款登记|HKDJ-20210928-001|2|bb77cc54c910443da84b9a2c7d6f10f3|天元街道产业园区配套道路建设项目||四川保盛建设集团有限公司/1001 1000 0000 1931|125000.0000|2021-08-30 00:00:00|2021-09-29 00:00:00|1900-01-01 00:00:00|.0000|胡俊/6225 6133 0000 0009 183|文楠|125000.0000|.0000|自筹转入124000，账户余额1000元，还公司借款。|28547514a37945ea9159b3532e93ddeb|e239ef79ae96412c8cf78d5adce12f39|文楠|2021-09-28 17:36:06|NULL|NULL|NULL|30|NULL|NULL|NULL
5b395c59dcef417b826f9ada7d46406c|还款登记|HKDJ-20211009-001|2|7fa2733fb3d34cc6a7870d625504a391|宁南县骑骡沟镇曹家营、董家龙潭饮用水源地保护工程施工合同||四川保盛建设集团有限公司/1001 1000 0000 1931|34835.9700|2020-06-04 00:00:00|2020-12-31 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|4835.9700|.0000|退履约保证金归还贷款|dd3fa59958ff40cd920fe9064990f35b|992be665b4354b4f95a2b98aa0db9b0f|文楠|2021-10-09 16:36:22|NULL|NULL|NULL|210|NULL|NULL|NULL
bdaa3b6b792745ee84e8f1cf4dab5770|还款登记|HKDJ-20211014-001|2|5b60b4bec4114f6dbda0d2706c0fce0a|白驿镇金凤村园区道路新建水泥混凝土路面工程||四川保盛建设集团有限公司/1001 1000 0000 1931|200000.0000|2018-09-01 00:00:00|2019-12-31 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|120000.0000|.0000|归还贷款（履约保证金还）|b555e5e975eb429fba126e1665a36e04|92a5e28bbc9243d081a33c9dfdba4c0e|文楠|2021-10-14 17:36:51|NULL|NULL|NULL|486|NULL|NULL|NULL
ad86a5bccdd64f5fac3ded1eef54fc14|还款登记|HKDJ-20211014-002|2|5b60b4bec4114f6dbda0d2706c0fce0a|白驿镇金凤村园区道路新建水泥混凝土路面工程||四川保盛建设集团有限公司/1001 1000 0000 1931|200000.0000|2018-09-01 00:00:00|2019-12-31 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|文楠|80000.0000|.0000|收工程款归还贷款|b555e5e975eb429fba126e1665a36e04|cd1c944673604ad18ee138eef7252012|文楠|2021-10-14 17:37:07|NULL|NULL|NULL|486|NULL|NULL|NULL
ecb95a2a4cc242a2af8bf13e0722dfd5|还款登记|HKDJ-20211022-001|2|387477e67b134c0ba596acb49fccc62c|雅安市汉源县文化体育和旅游局体育馆及文化馆维修工程采购项目||四川保盛建设集团有限公司/1001 1000 0000 1931|115200.0000|2021-07-23 00:00:00|2021-07-31 00:00:00|1900-01-01 00:00:00|.0000|吴永涛/6236 6836 0000 0483 060|卢燕|115200.0000|4320.0000|收工程款，还贷款|00b824ef37eb4617b115eea3f4f47a8d|2d0f6fed68f84ed6a59003ed29293fec|卢燕|2021-10-22 15:57:52|NULL|NULL|NULL|8|NULL|NULL|NULL
b21a72adc7eb44909c3dfe2ff9809bdb|还款登记|HKDJ-20211026-001|2|36e5e7c783fb4fa5941a032db7afbd05|邛崃市羊安工业园区天然气分布式能源项目综合楼外墙装修工程||四川保盛建设集团有限公司/1001 1000 0000 1931|151200.0000|2021-01-22 00:00:00|2021-02-28 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|卢燕|151200.0000|17010.0000|收工程款，还贷款|44a643288a894f4b952920dd0f8ce420|34c613a50fbe4eaa8b28a5e6e1db7011|卢燕|2021-10-26 09:08:11|NULL|NULL|NULL|37|NULL|NULL|NULL
6eefc0b44b8243079f4884b40b57be31|还款登记|HKDJ-20211102-001|2|36e5e7c783fb4fa5941a032db7afbd05|邛崃市羊安工业园区天然气分布式能源项目综合楼外墙装修工程||四川保盛建设集团有限公司/1001 1000 0000 1931|27000.0000|2021-08-03 00:00:00|2021-10-31 00:00:00|1900-01-01 00:00:00|.0000|四川保盛建设集团有限公司/1001 1000 0000 1931|卢燕|27000.0000|1012.5000|收工程款，还贷款|ae0c5422da194f2b8bed19717a5e0a90|ad078d581ff442219e185b0760442417|卢燕|2021-11-02 17:38:30|NULL|NULL|NULL|89|NULL|NULL|NULL
