legacy_record_id|SJBMC|DJBH|DJZT|XMID|XMMC|DKYH|DKZH|DKJE|DKRQ|HKRQ|DKSJ|DKLL|BZ|FJ|LRR|LRSJ|D_SCBSJS_DQLX|LX
ae43d8ddadeb472ba9aa5f31e02a3edf|贷款登记|DKDJ-20220517-001|2|dc99595923e7425da8d87ca56ad23f76|德阳市旌阳区天山路（黄河路-凯江路）改造项目||虚拟账户（补录数据）/000000|21450.0000|2022-05-17 00:00:00|2022-07-31 00:00:00|75|12%|借公司款付材料款|b5d2d281df3f4b64b57a39c151ebf0fc|文楠|2022-05-17 16:56:25|NULL|NULL
52224d94a1a24e16a75eea7559256c76|贷款登记|DKDJ-20220520-001|2|0f3c19a871e446fc8cc9781f108d58e5|米易县南部新城市政道路及生态湿地公园PPP项目-湿地公园建设项目||虚拟账户（补录数据）/000000|1000000.0000|2022-04-26 00:00:00|2022-08-31 00:00:00|127||项目借张平款。|23be1276bf7f46a6be2f89c18884b9ac|文楠|2022-05-20 12:36:06|NULL|NULL
b40c3eaf07694b6399ba428e55ff14a3|贷款登记|DKDJ-20220524-002|0|d54e7276be1b4244b5531898f2d2f00b|德阳市旌阳区东湖-和新道路改建工程一标段、德阳市旌阳区崴螺山至高层（寿崴路改线）道路工程||虚拟账户（补录数据）/000000|300000.0000|2022-05-24 00:00:00|2022-07-31 00:00:00|68||借公司款付材料款|208ba4290b274b23ba33114d9c195731|文楠|2022-05-24 16:17:34|NULL|NULL
59346b452edd4699a20016a2a58bed2d|贷款登记|DKDJ-20220531-001|2|0f3c19a871e446fc8cc9781f108d58e5|米易县南部新城市政道路及生态湿地公园PPP项目-湿地公园建设项目||虚拟账户（补录数据）/000000|300000.0000|2022-05-24 00:00:00|2022-09-30 00:00:00|129||项目借张平款。|278d472ec7a740a39e9ca7ce2e0bc267|文楠|2022-05-31 15:22:48|NULL|NULL
dc9bd49cff684ecf912c979ab6788f85|贷款登记|DKDJ-20220607-001|2|dc99595923e7425da8d87ca56ad23f76|德阳市旌阳区天山路（黄河路-凯江路）改造项目||虚拟账户（补录数据）/000000|37932.7500|2022-06-07 00:00:00|2022-08-31 00:00:00|85||借公司款付材料款|016d1a7051d042b7bc5957a8a0db5f70|文楠|2022-06-07 16:32:43|NULL|NULL
d60e4d7e33f340fc8a7f7de2f970eef4|贷款登记|DKDJ-20220609-001|0|d54e7276be1b4244b5531898f2d2f00b|德阳市旌阳区东湖-和新道路改建工程一标段、德阳市旌阳区崴螺山至高层（寿崴路改线）道路工程||虚拟账户（补录数据）/000000|60000.0000|2022-06-09 00:00:00|2022-09-30 00:00:00|113||借公司款付材料款|c9ddb334298a4b8286524f2b9f56b18b|文楠|2022-06-09 16:01:35|NULL|NULL
4d8a1a3c11ce4a258e9a027fe7fe37e0|贷款登记|DKDJ-20220616-001|0|d54e7276be1b4244b5531898f2d2f00b|德阳市旌阳区东湖-和新道路改建工程一标段、德阳市旌阳区崴螺山至高层（寿崴路改线）道路工程||虚拟账户（补录数据）/000000|30000.0000|2022-06-16 00:00:00|2022-08-31 00:00:00|76||借公司款付材料款|e237ee20a6204c0683befaba2b0ede70|文楠|2022-06-16 15:05:57|NULL|NULL
cc34f61b8b474358a3d2303a13d38492|贷款登记|DKDJ-20220621-001|2|dc99595923e7425da8d87ca56ad23f76|德阳市旌阳区天山路（黄河路-凯江路）改造项目||虚拟账户（补录数据）/000000|70000.0000|2022-06-21 00:00:00|2022-08-31 00:00:00|71||借公司款付材料款|678e7c95bf4c401fa4bbe27d4340e263|文楠|2022-06-21 17:06:44|NULL|NULL
202389e40fd947cdbccf20cbc09bd38c|贷款登记|DKDJ-20220621-002|0|d54e7276be1b4244b5531898f2d2f00b|德阳市旌阳区东湖-和新道路改建工程一标段、德阳市旌阳区崴螺山至高层（寿崴路改线）道路工程||虚拟账户（补录数据）/000000|400000.0000|2022-06-21 00:00:00|2022-08-31 00:00:00|71||借公司款付材料款|8b0054efcfe14cd08bc09b21d6c1da4a|文楠|2022-06-21 17:08:35|NULL|NULL
663cf8ab8a304840acb17d51d6ddba88|贷款登记|DKDJ-20220621-003|0|d54e7276be1b4244b5531898f2d2f00b|德阳市旌阳区东湖-和新道路改建工程一标段、德阳市旌阳区崴螺山至高层（寿崴路改线）道路工程||虚拟账户（补录数据）/000000|370840.0000|2022-06-21 00:00:00|2022-08-31 00:00:00|71||借公司款付材料款|541191cafd0f4450ae9cd37c1436d5af|文楠|2022-06-21 17:09:15|NULL|NULL
d0c0d7685d7b4af9a8eaf863a9d1da80|贷款登记|DKDJ-20220630-001|0|d54e7276be1b4244b5531898f2d2f00b|德阳市旌阳区东湖-和新道路改建工程一标段、德阳市旌阳区崴螺山至高层（寿崴路改线）道路工程||虚拟账户（补录数据）/000000|15000.0000|2022-06-30 00:00:00|2022-07-31 00:00:00|31||借公司款付油费|88fc2f935f2c4b86927d0996d479461c|文楠|2022-06-30 16:00:51|NULL|NULL
da9c84a41df24d60864b3107dba5021c|贷款登记|DKDJ-20220630-002|0|d54e7276be1b4244b5531898f2d2f00b|德阳市旌阳区东湖-和新道路改建工程一标段、德阳市旌阳区崴螺山至高层（寿崴路改线）道路工程||虚拟账户（补录数据）/000000|420688.0000|2022-06-24 00:00:00|2022-08-31 00:00:00|68||借公司款付材料款|8f2d9757d14f4caf9ea3a1c00190af2e|文楠|2022-06-30 16:02:31|NULL|NULL
02a02aa5f7dc4094b5746a041bbb9a00|贷款登记|DKDJ-20220706-001|2|dc99595923e7425da8d87ca56ad23f76|德阳市旌阳区天山路（黄河路-凯江路）改造项目||虚拟账户（补录数据）/000000|35649.0000|2022-07-06 00:00:00|2022-09-30 00:00:00|86||借公司款付材料款|6b9a2776e54146f09bd59626155e0592|文楠|2022-07-06 09:14:54|NULL|NULL
64a400295db14defb9a60af6e811cb03|贷款登记|DKDJ-20220808-001|2|ff88aca287f94ee09bcc0a53649e5c0f|广清城际轨道交通项目（花都段）安置区工程（秀 全街乐同安置区）一期施工总承包项目 【园林园建】工程专业分包||虚拟账户（补录数据）/000000|64100.0000|2022-08-08 00:00:00|2022-08-31 00:00:00|23|18%|借公司款付履约保证金|09f5d5210a6d414584fbf6180a8dee47|文楠|2022-08-08 10:38:38|NULL|NULL
8d7911fc54144156b9a3684798c7a908|贷款登记|DKDJ-20220822-001|2|bc8a3285e9af4dcda5895313440be16a|九寨沟县漳扎镇小学校等灾后重建项目部（1）（九寨沟干部职工周转房）||虚拟账户（补录数据）/000000|60000.0000|2022-08-22 00:00:00|2022-10-31 00:00:00|70|18%|借公司款付装修人工费|e84c3e5fb8a44b72bdcb32f4a31243a6|文楠|2022-08-22 11:26:13|NULL|NULL
cd90d74f04b44e369343ab61fd0862ae|贷款登记|DKDJ-20220822-002|2|6f87b6f5c70744a0ad50b5bf87b32abb|丰都县峡南溪片区兴都公园大道西环线(K1+300—K2+611.409) 段市政道路工程||虚拟账户（补录数据）/000000|530000.0000|2022-08-22 00:00:00|2022-09-21 00:00:00|30|0|借公司款，付材料款。|b681ebd494414cd5aa95e1a64bd60635|卢燕|2022-08-22 15:32:14|NULL|NULL
7f6de5e447b04b83b1aa2a95e18e7b39|贷款登记|DKDJ-20220823-001|2|dfdd8eb86b064e7f8615d74aa2bc222a|德阳市寿丰河截污干管工程劳务分包||虚拟账户（补录数据）/000000|1000000.0000|2022-08-23 00:00:00|2022-10-22 00:00:00|60|18%|借公司款付材料款|88191167dde94688b8819d06755c4b85|文楠|2022-08-23 16:54:41|NULL|NULL
9e3a0de7663e4e6c826037a31c520bf7|贷款登记|DKDJ-20220826-001|2|6f87b6f5c70744a0ad50b5bf87b32abb|丰都县峡南溪片区兴都公园大道西环线(K1+300—K2+611.409) 段市政道路工程||虚拟账户（补录数据）/000000|525000.0000|2022-08-26 00:00:00|2022-09-25 00:00:00|30||借公司款，付材料款。|8ab6549f9d1444b3a453f15abe5928ce|卢燕|2022-08-26 11:16:28|NULL|NULL
3c2ae4a6194c4ca6967dec156f186ba2|贷款登记|DKDJ-20220901-001|2|4ad2dea566464eba8851e0dd675d1583|布拖县2016年—2019年安全住房地质隐患应急抢险项目||虚拟账户（补录数据）/000000|700000.0000|2022-09-01 00:00:00|2022-12-31 00:00:00|121|24%|借公司款付材料款|333cb09fe5c2456c9d68e6eda152d4d8|文楠|2022-09-01 11:37:44|NULL|NULL
886d79abc0b6498385c7073133555a95|贷款登记|DKDJ-20220907-001|2|b4d056223bda427d8dff39113334ef37|【广清城际轨道交通项目（花都段）安置区工程（狮岭镇前进安置区）一期施工总承包】项目【市政道路】工程专业分包||虚拟账户（补录数据）/000000|70000.0000|2022-09-07 00:00:00|2022-10-31 00:00:00|54|18%|借公司款付履约保证金|04c3c7d8b3f34a1ab5b14f6920681abc|文楠|2022-09-07 12:00:48|NULL|NULL
3613d212e12248d4bf358ba33c958b38|贷款登记|DKDJ-20220916-001|2|4ad2dea566464eba8851e0dd675d1583|布拖县2016年—2019年安全住房地质隐患应急抢险项目||虚拟账户（补录数据）/000000|150000.0000|2022-09-16 00:00:00|2022-10-31 00:00:00|45|18%|借公司款付审计费|8bc015143a7949d1bd4242777bc01c59|文楠|2022-09-16 15:25:44|NULL|NULL
cdc73d8d58a7403c83bb981aae6a0857|贷款登记|DKDJ-20221011-001|2|4ad2dea566464eba8851e0dd675d1583|布拖县2016年—2019年安全住房地质隐患应急抢险项目||吴永涛/6225 6333 0000 0605 218|50000.0000|2022-10-11 00:00:00|2022-12-30 00:00:00|80|18%|借公司款付人工费|af8a8e4762a7482ba17b6f94b89d30d4|文楠|2022-10-11 10:19:22|NULL|NULL
814bccf430bf46439d09fe72341dfabc|贷款登记|DKDJ-20221019-001|2|4693df15d594434c95aa9a3304b3a058|高坪区2020年中央财政高标准农田建设项目（老君东观片区）标段|NULL|虚拟账户（补录数据）/000000|75000.0000|2022-10-19 00:00:00|2023-05-16 00:00:00|209|0.12|借公司款付材料款|bbdc62e97bba43b081d17255b54983e9|文楠|2022-10-19 09:07:05|5153.42|NULL
618343f57cbc4191899ee073e38c3bb5|贷款登记|DKDJ-20221118-001|2|4ad2dea566464eba8851e0dd675d1583|布拖县2016年—2019年安全住房地质隐患应急抢险项目||虚拟账户（补录数据）/000000|205000.0000|2022-11-18 00:00:00|2023-01-31 00:00:00|74|24%|借公司款付材料款|e1a77c59aadd492a8a370546b460abf7|文楠|2022-11-18 10:08:12|NULL|NULL
25f59ca6ae6744499631d97c321632e7|贷款登记|DKDJ-20230303-001|2|4693df15d594434c95aa9a3304b3a058|高坪区2020年中央财政高标准农田建设项目（老君东观片区）标段|NULL|虚拟账户（补录数据）/000000|75000.0000|2023-03-03 00:00:00|2023-05-31 00:00:00|89|0.12|借公司款付材料款|4b1deb73d6ea4b9da01b10ad86f2fb70|文楠|2023-03-03 15:39:56|2194.52|NULL
9574567537694976823ed78501d7e6f7|贷款登记|DKDJ-20230317-001|2|dfdd8eb86b064e7f8615d74aa2bc222a|德阳市寿丰河截污干管工程劳务分包||虚拟账户（补录数据）/000000|300000.0000|2023-03-17 00:00:00|2024-01-16 00:00:00|305|18%|借公司款付材料款|b2b09a7c8e5e407c958de24e78c81454|文楠|2023-03-17 11:28:56|NULL|NULL
1e3f45302e4d40a68747ad097a0409ea|贷款登记|DKDJ-20230331-001|2|ce7c47d08d88409da91cd433099d5cee|四川现代农业工程职业学院一期工程（10#教学楼、培训中心）||虚拟账户（补录数据）/000000|300000.0000|2023-03-31 00:00:00|2023-05-31 00:00:00|61|18%|借公司款付材料款|9319ca73442b452184403e12873a99f5|文楠|2023-03-31 16:09:41|NULL|NULL
017eb457fbb5460b829bbf1dd0411c02|贷款登记|DKDJ-20230427-001|2|1428742882bf4fc5988efcc289c8d5e8|安宁新能源磷铁项目||虚拟账户（补录数据）/000000|200000.0000|2023-04-27 00:00:00|2023-10-27 00:00:00|183|14.4%|借公司款付材料款|8df2d1298c9949768e98fece54a0e44a|文楠|2023-04-27 17:24:33|NULL|NULL
e7a08daa753544adb1f173d04486a3ff|贷款登记|DKDJ-20230515-001|2|4f86be86dc0f46508613c812126849d5|保盛公司采购平台|长城华西银行|虚拟账户（企业所得税）/000000|5000000.0000|2022-06-08 00:00:00|2023-06-07 00:00:00|364||长城华西银行贷款|6c75491975384bd6a6c714c624afc7c0|文楠|2023-05-15 09:59:17|NULL|NULL
658d1c2a8d854bbb91936ceae7f81e6e|贷款登记|DKDJ-20230515-002|2|4f86be86dc0f46508613c812126849d5|保盛公司采购平台|长城华西银行|虚拟账户（企业所得税）/000000|3000000.0000|2022-07-28 00:00:00|2023-07-27 00:00:00|364||长城华西银行贷款|686d7bf8acd64f93859f83449c266250|文楠|2023-05-15 10:00:24|NULL|NULL
f60fa3865c21478bb2d067e742c30ec9|贷款登记|DKDJ-20230625-001|2|1428742882bf4fc5988efcc289c8d5e8|安宁新能源磷铁项目||虚拟账户（补录数据）/000000|300000.0000|2023-06-25 00:00:00|2023-09-24 00:00:00|91|14.4%|借公司款付材料款|61de375cf6e7477ea0183be27c59711d|文楠|2023-06-25 10:29:58|NULL|NULL
e7dd2db5f3194b3db8b5dac12bc66575|贷款登记|DKDJ-20230714-001|2|4f8d48ca33fc442a8577308228eea07e|大興壹號售楼部装修项目||虚拟账户（补录数据）/000000|180600.0000|2020-10-20 00:00:00|2020-12-31 00:00:00|72|24%|借公司款付材料款|50282695700948c7a960027b87eb2a6d|文楠|2023-07-14 11:28:36|NULL|NULL
25885e007f2a47ceb564c4923da8bd5a|贷款登记|DKDJ-20230715-001|2|4ad2dea566464eba8851e0dd675d1583|布拖县2016年—2019年安全住房地质隐患应急抢险项目||虚拟账户（补录数据）/000000|150000.0000|2020-10-20 00:00:00|2020-12-31 00:00:00|72|18%|借公司款付材料款|395524a79f294d45845e8b559ac08244|文楠|2023-07-15 15:42:05|NULL|NULL
188db86d9e634375adeef4d1fc72b9ed|贷款登记|DKDJ-20230715-002|2|4ad2dea566464eba8851e0dd675d1583|布拖县2016年—2019年安全住房地质隐患应急抢险项目||虚拟账户（补录数据）/000000|8000.0000|2020-10-14 00:00:00|2020-12-31 00:00:00|78|18%|借公司款交保函费|afc04738e83349c4a980d163a9bb4985|文楠|2023-07-15 15:43:27|NULL|NULL
7affa52ca2904551babaa17b2c9b590e|贷款登记|DKDJ-20230726-001|2|4ad2dea566464eba8851e0dd675d1583|布拖县2016年—2019年安全住房地质隐患应急抢险项目||虚拟账户（补录数据）/000000|30000.0000|2023-07-26 00:00:00|2023-09-25 00:00:00|61|14.4%|借公司款付人工费|8175f29a400c440ea780d7489e9ad00f|文楠|2023-07-26 11:00:45|NULL|NULL
304dd54722814d1cb6bcab923afb8294|NULL|DKDJ-20230831-001|0|7fa974d0bc674fb48bd98beaad6825ab|测试3.0名称123|NULL|NULL|30000.0000|2023-07-26 00:00:00|2023-08-17 00:00:00|22|14.4|NULL|d91eda69de2aedfdc8e9b86a44500671|admin|2023-08-31 11:19:56|260.38|NULL
9350850669a944958f976084315d8aa0|NULL|DKDJ-20230831-002|0|7fa974d0bc674fb48bd98beaad6825ab|测试3.0名称123|NULL|NULL|205000.0000|2022-11-18 00:00:00|2023-08-17 00:00:00|272|18|NULL|6acd9da873b6575cc9e825593ad892da|admin|2023-08-31 11:40:22|27498.08|NULL
0d695a68f0624f36bd21ccef2b77ed1f|NULL|DKDJ-20230831-004|0|7fa974d0bc674fb48bd98beaad6825ab|测试3.0名称123|NULL|NULL|1000000.0000|2021-08-27 00:00:00|2023-08-17 00:00:00|720|18|NULL|95e4354434cd132763e145beca174771|admin|2023-08-31 13:58:48|355068.49|NULL
b8c82315cd5e4862b9a55a8eb850b9c4|NULL|DKDJ-20230831-005|0|7fa974d0bc674fb48bd98beaad6825ab|测试3.0名称123|NULL|NULL|150000.0000|2022-09-16 00:00:00|2023-08-17 00:00:00|335|18|NULL|8a01bf9b63e11233e2f60c780fb08d44|admin|2023-08-31 14:01:16|24780.82|NULL
f982e14a84fa40b99f2a605d2def557f|NULL|DKDJ-20230831-007|0|7fa974d0bc674fb48bd98beaad6825ab|测试3.0名称123|NULL|NULL|2300000.0000|2022-01-29 00:00:00|2023-08-17 00:00:00|565|18|NULL|c9652fab7dd6e92cf78b7c211523f674|admin|2023-08-31 14:02:35|640849.32|NULL
b81e12c2683b451eb2f8b17082407b3e|NULL|DKDJ-20230831-008|2|7fa974d0bc674fb48bd98beaad6825ab|测试3.0名称123|NULL|NULL|400000.0000|2023-09-01 00:00:00|2023-09-21 00:00:00|20|0.1|NULL|d95845d0306133dab61148090515e29a|admin|2023-08-31 14:03:05|2191.78|NULL
bb5bf6a7f8554ab69e0519934af4c417|NULL|DKDJ-20231026-001|2|29cf2f89c2b94a19b4c8689f8199a2a3|某部车库建设项目|长城华西银行股份有限公司营业部|5218|350000.0000|2023-10-26 00:00:00|2023-11-26 00:00:00|31|0.18|借款人何东|45121e43bf020ef4e6ea98a20e48b3a4|江一娇|2023-10-26 16:26:08|5350.68|NULL
771f6476dd0441f1b664d947f71c5648|NULL|DKDJ-20240531-001|2|1428742882bf4fc5988efcc289c8d5e8|安宁新能源磷铁项目|NULL|NULL|1216800.0000|2024-05-31 00:00:00|2024-09-30 00:00:00|122|0.18|借公司款，付混凝土款。|d84d3678eaeb40e9fca2c14aadc9b5e5|文楠|2024-05-31 14:44:52|73208.02|NULL
5b19f42265d4493484cfe055ec73202d|NULL|DKDJ-20241018-001|2|9d60cf8cfdb546b5a01189c5c9128748|西藏军区工程建设项目临时器材库和装备库建设项目（2302项目）|NULL|NULL|500000.0000|2024-10-18 00:00:00|2025-01-17 00:00:00|91|0.18|借公司款，付材料款|d4fb8f6913d4ae34572c75ed511ae280|文楠|2024-10-18 11:18:39|22438.36|NULL
20f714e6a33f4418963f26ab4d6a2ec3|NULL|DKDJ-20250126-002|2|9b42b1d50b224729a824ee78afa7387e|德阳市委党校整体迁建工程区域工程-给排水专业分包(第二次)|NULL|NULL|50000.0000|2025-01-26 00:00:00|2026-01-25 00:00:00|364|0.18|NULL|5f3a93ee0e514b1bee35b3690cdd9efb|文楠|2025-01-26 00:00:00|8975.34|NULL
46f95b343eba4bc3b21db590cd1a290e|NULL|DKDJ-20250626-001|2|9d60cf8cfdb546b5a01189c5c9128748|西藏军区工程建设项目临时器材库和装备库建设项目（2302项目）|NULL|NULL|100000.0000|2025-06-17 00:00:00|2025-07-31 00:00:00|44|0.18|NULL|2115973baa8f33316be59b5a90cbf68b|文楠|2025-06-26 00:00:00|2169.86|NULL
88e3f44eeb1949fbac0c95613bc738b1|NULL|DKDJ-20250627-001|2|9d60cf8cfdb546b5a01189c5c9128748|西藏军区工程建设项目临时器材库和装备库建设项目（2302项目）|NULL|NULL|50000.0000|2025-06-27 00:00:00|2025-08-31 00:00:00|65|0.18|NULL|a10201bfab704ec387f14acc4cddbdfd|文楠|2025-06-27 00:00:00|1602.74|NULL
4dee7351e0124b26a795417e82f229ed|NULL|DKDJ-20250630-001|2|9b42b1d50b224729a824ee78afa7387e|德阳市委党校整体迁建工程区域工程-给排水专业分包(第二次)|NULL|NULL|110000.0000|2025-06-30 00:00:00|2025-12-29 00:00:00|182|0.18|NULL|35b545a1c9fe640e6c11cd1d14b7b4bf|文楠|2025-06-30 00:00:00|9872.88|NULL
22275701d56f4c5f81c1d45ea1b383c2|NULL|DKDJ-20250910-001|2|9d60cf8cfdb546b5a01189c5c9128748|西藏军区工程建设项目临时器材库和装备库建设项目（2302项目）|NULL|NULL|70000.0000|2025-09-10 00:00:00|2025-11-09 00:00:00|60|0.18|NULL|85c713be28dd4276a7e0155f780fc095|文楠|2025-09-10 00:00:00|2071.23|NULL
507dce18930a48729ed413c85127e661|NULL|DKDJ-20251011-001|2|9d60cf8cfdb546b5a01189c5c9128748|西藏军区工程建设项目临时器材库和装备库建设项目（2302项目）|NULL|NULL|100000.0000|2025-10-11 00:00:00|2025-12-31 00:00:00|81|0.18|借李俭锋管理费|2a46b971ff4e6e181a954377ce74ba31|文楠|2025-10-11 00:00:00|3994.52|NULL
df31853ab6c04615a1804540b07bd3dd|NULL|DKDJ-20251111-001|2|9d60cf8cfdb546b5a01189c5c9128748|西藏军区工程建设项目临时器材库和装备库建设项目（2302项目）|NULL|NULL|100000.0000|2025-11-11 00:00:00|2026-04-10 00:00:00|150|0.18|NULL|d4746193060f8db06a219d761507e1a2|文楠|2025-11-11 00:00:00|7397.26|NULL
cdaccb62ee0b4aba8a4ce24ef87cd877|NULL|DKDJ-20260203-001|2|4f86be86dc0f46508613c812126849d5|保盛公司采购平台|长城华西银行股份有限公司营业部|1001100000001931|5000000.0000|2026-02-03 00:00:00|2026-06-01 00:00:00|118|NULL|长城华西银行贷款|abce98d4d3e0ebc9dd78b90b3002d3de|文楠|2026-02-03 00:00:00|0|NULL
