legacy_header_id,document_no,document_state,document_date,project_legacy_id,project_name,supplier_legacy_id,supplier_name,use_org_legacy_id,use_org_name,work_part_legacy_id,work_part,title,creator_legacy_user_id,creator_name,created_at,amount_total,legacy_pid,active,raw_payload
4a17c4e93122437f8d66639447614ab3,JXTB-20230915-010,2,2023-09-14T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,eabc5d74a8b349d4987b7a772dbd3c04,旌阳区忠明工程机械设备租赁服务部,,,,,,10000002,邓洪英,2023-09-15T11:49:23,,16947497630130000,1,"{""Id"":""4a17c4e93122437f8d66639447614ab3"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-09-14T00:00:00"",""FJ"":""a90a754375afe3b3ce4db600ec6df01f"",""BZ"":""运费（建渣）"",""DJBH"":""JXTB-20230915-010"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-09-15T11:49:23"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-09-15T11:49:23"",""ZLDWID"":""eabc5d74a8b349d4987b7a772dbd3c04"",""ZLDW"":""旌阳区忠明工程机械设备租赁服务部"",""JSDW"":2,""pid"":16947497630130000,""DEL"":0}"
da9aed23f0814a65b07b9ccccf463478,JXTB-20230915-004,2,2023-09-15T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,eabc5d74a8b349d4987b7a772dbd3c04,旌阳区忠明工程机械设备租赁服务部,,,,,,10000002,邓洪英,2023-09-15T11:26:15,,16947483751440000,1,"{""Id"":""da9aed23f0814a65b07b9ccccf463478"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-09-15T00:00:00"",""FJ"":""4808038bab5e7ad104585faa3881287e"",""BZ"":""运费（建渣）"",""DJBH"":""JXTB-20230915-004"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-09-15T11:26:15"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-09-15T11:26:15"",""ZLDWID"":""eabc5d74a8b349d4987b7a772dbd3c04"",""ZLDW"":""旌阳区忠明工程机械设备租赁服务部"",""JSDW"":2,""pid"":16947483751440000,""DEL"":0}"
3f7e9b7e78494afd9c5823e4c98570bf,JXTB-20230915-011,2,2023-09-15T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,eabc5d74a8b349d4987b7a772dbd3c04,旌阳区忠明工程机械设备租赁服务部,,,,,,10000002,邓洪英,2023-09-15T11:50:37,,16947498374690000,1,"{""Id"":""3f7e9b7e78494afd9c5823e4c98570bf"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-09-15T00:00:00"",""FJ"":""c0e70bdbdf003f9365eb21c00e3ea866"",""BZ"":""运费（建渣）"",""DJBH"":""JXTB-20230915-011"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-09-15T11:50:37"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-09-15T11:50:37"",""ZLDWID"":""eabc5d74a8b349d4987b7a772dbd3c04"",""ZLDW"":""旌阳区忠明工程机械设备租赁服务部"",""JSDW"":2,""pid"":16947498374690000,""DEL"":0}"
f6e6282431274b4d95780c4331e2b6b9,JXTB-20230919-001,2,2023-09-19T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,fd9fbf72ab0341c5a326007193efb22b,旌阳区德新镇创新机械租赁部,,,,,,10000002,邓洪英,2023-09-19T17:54:35,,16951172755340000,1,"{""Id"":""f6e6282431274b4d95780c4331e2b6b9"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-09-19T00:00:00"",""FJ"":""d2293f68de8d247ea89b8c8219a296d4"",""BZ"":""机械费（挖掘机）"",""DJBH"":""JXTB-20230919-001"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-09-19T17:54:35"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-09-19T17:54:35"",""ZLDWID"":""fd9fbf72ab0341c5a326007193efb22b"",""ZLDW"":""旌阳区德新镇创新机械租赁部"",""JSDW"":0,""pid"":16951172755340000,""DEL"":0}"
ce4f818b25c94b649675803c7b0655c0,JXTB-20230922-001,0,2023-09-22T00:00:00,dbf6b62b0ad24261a949828e0d8219d2,旌阳区全域旅游公共服务保障设施建设项目/凯江大回湾改造工程,5883d9924313424b8b6aa667f0931885,德阳彤宁土石方工程有限公司,,,,,,10000000,admin,2023-09-22T11:08:28,,16953521085010000,1,"{""Id"":""ce4f818b25c94b649675803c7b0655c0"",""XMID"":""dbf6b62b0ad24261a949828e0d8219d2"",""XMMC"":""旌阳区全域旅游公共服务保障设施建设项目\/凯江大回湾改造工程"",""DJRQ"":""2023-09-22T00:00:00"",""FJ"":""965c10a90a9d9201c89e61d61f02f934"",""BZ"":""测试"",""DJBH"":""JXTB-20230922-001"",""DJZT"":""0"",""LRR"":""admin"",""LRRID"":""10000000"",""LRSJ"":""2023-09-22T11:08:28"",""XGR"":""admin"",""XGRID"":""10000000"",""XGSJ"":""2023-09-22T11:08:28"",""ZLDWID"":""5883d9924313424b8b6aa667f0931885"",""ZLDW"":""德阳彤宁土石方工程有限公司"",""JSDW"":0,""pid"":16953521085010000,""DEL"":0}"
cec4679f5a2c4efbbe9c9aec0cca5b00,JXTB-20230927-001,2,2023-09-27T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,eabc5d74a8b349d4987b7a772dbd3c04,旌阳区忠明工程机械设备租赁服务部,,,,,,10000002,邓洪英,2023-09-27T18:24:21,,16958102615180000,1,"{""Id"":""cec4679f5a2c4efbbe9c9aec0cca5b00"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-09-27T00:00:00"",""FJ"":""c5f60fd8888c9c0801e6c1fb42d715cf"",""BZ"":""运费（建渣）"",""DJBH"":""JXTB-20230927-001"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-09-27T18:24:21"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-09-27T18:24:21"",""ZLDWID"":""eabc5d74a8b349d4987b7a772dbd3c04"",""ZLDW"":""旌阳区忠明工程机械设备租赁服务部"",""JSDW"":2,""pid"":16958102615180000,""DEL"":0}"
62d8c4d9b4ee49a088fc4326d4a81585,JXTB-20231003-001,2,2023-09-30T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,eabc5d74a8b349d4987b7a772dbd3c04,旌阳区忠明工程机械设备租赁服务部,,,,,,10000002,邓洪英,2023-10-03T15:00:14,,16963164145750000,1,"{""Id"":""62d8c4d9b4ee49a088fc4326d4a81585"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-09-30T00:00:00"",""FJ"":""ad1aed1dc15a81c414398912d1b51bc7"",""BZ"":""运费（建渣）"",""DJBH"":""JXTB-20231003-001"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-03T15:00:14"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-03T15:00:14"",""ZLDWID"":""eabc5d74a8b349d4987b7a772dbd3c04"",""ZLDW"":""旌阳区忠明工程机械设备租赁服务部"",""JSDW"":2,""pid"":16963164145750000,""DEL"":0}"
5813c2b16fb8441cb18583ff88f3960d,JXTB-20231003-004,2,2023-09-30T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,fd9fbf72ab0341c5a326007193efb22b,旌阳区德新镇创新机械租赁部,,,,,,10000002,邓洪英,2023-10-03T16:43:42,,16963226228540000,1,"{""Id"":""5813c2b16fb8441cb18583ff88f3960d"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-09-30T00:00:00"",""FJ"":""12851928226efe066bd60b9a658e1743"",""BZ"":""挖掘机（机械费）"",""DJBH"":""JXTB-20231003-004"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-03T16:43:42"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-03T16:43:42"",""ZLDWID"":""fd9fbf72ab0341c5a326007193efb22b"",""ZLDW"":""旌阳区德新镇创新机械租赁部"",""JSDW"":0,""pid"":16963226228540000,""DEL"":0}"
ecad24ceec264beda703999a726e757e,JXTB-20231003-005,2,2023-09-30T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,fd9fbf72ab0341c5a326007193efb22b,旌阳区德新镇创新机械租赁部,,,,,,10000002,邓洪英,2023-10-03T16:45:40,,16963227400410000,1,"{""Id"":""ecad24ceec264beda703999a726e757e"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-09-30T00:00:00"",""FJ"":""f7d6e905c0afe932f6da8b6a4bd7f596"",""BZ"":""机械费（挖掘机）"",""DJBH"":""JXTB-20231003-005"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-03T16:45:40"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-03T16:45:40"",""ZLDWID"":""fd9fbf72ab0341c5a326007193efb22b"",""ZLDW"":""旌阳区德新镇创新机械租赁部"",""JSDW"":0,""pid"":16963227400410000,""DEL"":0}"
7cd4cbf55a6d42d79f2593ddd4d3e91d,JXTB-20231003-006,2,2023-09-30T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,fd9fbf72ab0341c5a326007193efb22b,旌阳区德新镇创新机械租赁部,,,,,,10000002,邓洪英,2023-10-03T16:47:05,,16963228256340000,1,"{""Id"":""7cd4cbf55a6d42d79f2593ddd4d3e91d"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-09-30T00:00:00"",""FJ"":""c8a39700abea7a423d8c2f0edfdd5f1c"",""BZ"":""机械费（挖掘机）"",""DJBH"":""JXTB-20231003-006"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-03T16:47:05"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-03T16:47:05"",""ZLDWID"":""fd9fbf72ab0341c5a326007193efb22b"",""ZLDW"":""旌阳区德新镇创新机械租赁部"",""JSDW"":0,""pid"":16963228256340000,""DEL"":0}"
8094d71ab3614edfbde1a99abd24cceb,JXTB-20231003-002,2,2023-10-01T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,eabc5d74a8b349d4987b7a772dbd3c04,旌阳区忠明工程机械设备租赁服务部,,,,,,10000002,邓洪英,2023-10-03T15:01:33,,16963164931690000,1,"{""Id"":""8094d71ab3614edfbde1a99abd24cceb"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-10-01T00:00:00"",""FJ"":""e45ba6b3608c8f1fa371909f1e756380"",""BZ"":""运费（建渣）"",""DJBH"":""JXTB-20231003-002"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-03T15:01:33"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-03T15:01:33"",""ZLDWID"":""eabc5d74a8b349d4987b7a772dbd3c04"",""ZLDW"":""旌阳区忠明工程机械设备租赁服务部"",""JSDW"":2,""pid"":16963164931690000,""DEL"":0}"
45f14ff35f1a40c4bb2166b24d215adb,JXTB-20231003-007,2,2023-10-01T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,fd9fbf72ab0341c5a326007193efb22b,旌阳区德新镇创新机械租赁部,,,,,,10000002,邓洪英,2023-10-03T16:48:34,,16963229146340000,1,"{""Id"":""45f14ff35f1a40c4bb2166b24d215adb"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-10-01T00:00:00"",""FJ"":""64c685b537b2b0bafd6c2bde2108a3e7"",""BZ"":""机械费（挖掘机）"",""DJBH"":""JXTB-20231003-007"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-03T16:48:34"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-03T16:48:34"",""ZLDWID"":""fd9fbf72ab0341c5a326007193efb22b"",""ZLDW"":""旌阳区德新镇创新机械租赁部"",""JSDW"":0,""pid"":16963229146340000,""DEL"":0}"
19f30abfbdf545a98b80c4a0dfa31117,JXTB-20231003-008,2,2023-10-01T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,fd9fbf72ab0341c5a326007193efb22b,旌阳区德新镇创新机械租赁部,,,,,,10000002,邓洪英,2023-10-03T16:50:20,,16963230201990000,1,"{""Id"":""19f30abfbdf545a98b80c4a0dfa31117"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-10-01T00:00:00"",""FJ"":""e6c692bf9adcf7297613f0759f44076c"",""BZ"":""机械费（挖掘机）"",""DJBH"":""JXTB-20231003-008"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-03T16:50:20"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-03T16:50:20"",""ZLDWID"":""fd9fbf72ab0341c5a326007193efb22b"",""ZLDW"":""旌阳区德新镇创新机械租赁部"",""JSDW"":0,""pid"":16963230201990000,""DEL"":0}"
1d1bdadd0c42491aa92199ae0ea3c77f,JXTB-20231003-009,2,2023-10-01T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,fd9fbf72ab0341c5a326007193efb22b,旌阳区德新镇创新机械租赁部,,,,,,10000002,邓洪英,2023-10-03T16:51:41,,16963231013890000,1,"{""Id"":""1d1bdadd0c42491aa92199ae0ea3c77f"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-10-01T00:00:00"",""FJ"":""6432149d85f46231370dc1af970d6807"",""BZ"":""挖掘机（机械费）"",""DJBH"":""JXTB-20231003-009"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-03T16:51:41"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-03T16:51:41"",""ZLDWID"":""fd9fbf72ab0341c5a326007193efb22b"",""ZLDW"":""旌阳区德新镇创新机械租赁部"",""JSDW"":0,""pid"":16963231013890000,""DEL"":0}"
e5d3a684b68b47eb9d83291f726e8694,JXTB-20231003-003,2,2023-10-02T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,eabc5d74a8b349d4987b7a772dbd3c04,旌阳区忠明工程机械设备租赁服务部,,,,,,10000002,邓洪英,2023-10-03T15:02:38,,16963165580600000,1,"{""Id"":""e5d3a684b68b47eb9d83291f726e8694"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-10-02T00:00:00"",""FJ"":""3aed61a4ab5f0a55a1e97c7af87fa91b"",""BZ"":""运费（建渣）"",""DJBH"":""JXTB-20231003-003"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-03T15:02:38"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-03T15:02:38"",""ZLDWID"":""eabc5d74a8b349d4987b7a772dbd3c04"",""ZLDW"":""旌阳区忠明工程机械设备租赁服务部"",""JSDW"":2,""pid"":16963165580600000,""DEL"":0}"
b0ac2d6f058b4a2985f05ed842712270,JXTB-20231003-010,2,2023-10-03T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,eabc5d74a8b349d4987b7a772dbd3c04,旌阳区忠明工程机械设备租赁服务部,,,,,,10000002,邓洪英,2023-10-03T17:32:11,,16963255313340000,1,"{""Id"":""b0ac2d6f058b4a2985f05ed842712270"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-10-03T00:00:00"",""FJ"":""3959866ee739d557a47b17ac765e0473"",""BZ"":""运费（建渣）"",""DJBH"":""JXTB-20231003-010"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-03T17:32:11"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-03T17:32:11"",""ZLDWID"":""eabc5d74a8b349d4987b7a772dbd3c04"",""ZLDW"":""旌阳区忠明工程机械设备租赁服务部"",""JSDW"":2,""pid"":16963255313340000,""DEL"":0}"
0e5b2d9d7be641148788f7d4e377b5ef,JXTB-20231003-011,2,2023-10-03T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,fd9fbf72ab0341c5a326007193efb22b,旌阳区德新镇创新机械租赁部,,,,,,10000002,邓洪英,2023-10-03T17:33:32,,16963256129740000,1,"{""Id"":""0e5b2d9d7be641148788f7d4e377b5ef"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-10-03T00:00:00"",""FJ"":""32f2aff0892b0080f3a3536063a9f9d6"",""BZ"":""机械费（挖掘机）"",""DJBH"":""JXTB-20231003-011"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-03T17:33:32"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-03T17:33:32"",""ZLDWID"":""fd9fbf72ab0341c5a326007193efb22b"",""ZLDW"":""旌阳区德新镇创新机械租赁部"",""JSDW"":0,""pid"":16963256129740000,""DEL"":0}"
eb0501b77f5646708e4950fe392663cd,JXTB-20231003-012,2,2023-10-03T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,fd9fbf72ab0341c5a326007193efb22b,旌阳区德新镇创新机械租赁部,,,,,,10000002,邓洪英,2023-10-03T17:35:02,,16963257028170000,1,"{""Id"":""eb0501b77f5646708e4950fe392663cd"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-10-03T00:00:00"",""FJ"":""8fa2701e6f9418c943c0a8213e444c2f"",""BZ"":""机械费（挖掘机）"",""DJBH"":""JXTB-20231003-012"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-03T17:35:02"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-03T17:35:02"",""ZLDWID"":""fd9fbf72ab0341c5a326007193efb22b"",""ZLDW"":""旌阳区德新镇创新机械租赁部"",""JSDW"":0,""pid"":16963257028170000,""DEL"":0}"
4c19918f180d4592b19c2175c8806f03,JXTB-20231008-001,2,2023-10-04T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,eabc5d74a8b349d4987b7a772dbd3c04,旌阳区忠明工程机械设备租赁服务部,,,,,,10000002,邓洪英,2023-10-08T10:32:01,,16967323218820000,1,"{""Id"":""4c19918f180d4592b19c2175c8806f03"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-10-04T00:00:00"",""FJ"":""a7e98140bb86c415e0d5d71add0400c5"",""BZ"":""运费（建渣）"",""DJBH"":""JXTB-20231008-001"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-08T10:32:01"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-08T10:32:01"",""ZLDWID"":""eabc5d74a8b349d4987b7a772dbd3c04"",""ZLDW"":""旌阳区忠明工程机械设备租赁服务部"",""JSDW"":2,""pid"":16967323218820000,""DEL"":0}"
6b32cea37b824948ae4c3cb592209011,JXTB-20231008-002,2,2023-10-05T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,eabc5d74a8b349d4987b7a772dbd3c04,旌阳区忠明工程机械设备租赁服务部,,,,,,10000002,邓洪英,2023-10-08T10:34:38,,16967324781920000,1,"{""Id"":""6b32cea37b824948ae4c3cb592209011"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-10-05T00:00:00"",""FJ"":""601a7d8b3c08636af93d8cdf37cff48a"",""BZ"":""运费（建渣）"",""DJBH"":""JXTB-20231008-002"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-08T10:34:38"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-08T10:34:38"",""ZLDWID"":""eabc5d74a8b349d4987b7a772dbd3c04"",""ZLDW"":""旌阳区忠明工程机械设备租赁服务部"",""JSDW"":2,""pid"":16967324781920000,""DEL"":0}"
eb386df5821a41c1a64008250f31b512,JXTB-20231008-004,2,2023-10-05T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,fd9fbf72ab0341c5a326007193efb22b,旌阳区德新镇创新机械租赁部,,,,,,10000002,邓洪英,2023-10-08T10:40:27,,16967328274040000,1,"{""Id"":""eb386df5821a41c1a64008250f31b512"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-10-05T00:00:00"",""FJ"":""37b0db1298b8128d4b6e9f463b62e1e2"",""BZ"":""机械费（挖掘机）"",""DJBH"":""JXTB-20231008-004"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-08T10:40:27"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-08T10:40:27"",""ZLDWID"":""fd9fbf72ab0341c5a326007193efb22b"",""ZLDW"":""旌阳区德新镇创新机械租赁部"",""JSDW"":0,""pid"":16967328274040000,""DEL"":0}"
92dd595553f740be9e3f60a12442627b,JXTB-20231008-005,2,2023-10-05T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,fd9fbf72ab0341c5a326007193efb22b,旌阳区德新镇创新机械租赁部,,,,,,10000002,邓洪英,2023-10-08T10:43:02,,16967329823850000,1,"{""Id"":""92dd595553f740be9e3f60a12442627b"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-10-05T00:00:00"",""FJ"":""2917b6a03499ce979749d421a5c62fca"",""BZ"":""机械费（挖掘机）"",""DJBH"":""JXTB-20231008-005"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-08T10:43:02"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-08T10:45:19"",""ZLDWID"":""fd9fbf72ab0341c5a326007193efb22b"",""ZLDW"":""旌阳区德新镇创新机械租赁部"",""JSDW"":0,""pid"":16967329823850000,""DEL"":0}"
7ca46614c6cd49ad9c914f8e62c30dfd,JXTB-20231008-003,2,2023-10-06T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,eabc5d74a8b349d4987b7a772dbd3c04,旌阳区忠明工程机械设备租赁服务部,,,,,,10000002,邓洪英,2023-10-08T10:37:14,,16967326349230000,1,"{""Id"":""7ca46614c6cd49ad9c914f8e62c30dfd"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-10-06T00:00:00"",""FJ"":""0f72b84f0ba3b1c8d42afbec87d9c7be"",""BZ"":""运费（建渣）"",""DJBH"":""JXTB-20231008-003"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-08T10:37:14"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-08T10:45:07"",""ZLDWID"":""eabc5d74a8b349d4987b7a772dbd3c04"",""ZLDW"":""旌阳区忠明工程机械设备租赁服务部"",""JSDW"":2,""pid"":16967326349230000,""DEL"":0}"
0f7fcfb0ac854b1e9301c107fa026112,JXTB-20231008-006,2,2023-10-06T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,fd9fbf72ab0341c5a326007193efb22b,旌阳区德新镇创新机械租赁部,,,,,,10000002,邓洪英,2023-10-08T10:44:44,,16967330841490000,1,"{""Id"":""0f7fcfb0ac854b1e9301c107fa026112"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-10-06T00:00:00"",""FJ"":""77172c306472ca171fbb9678492d008a"",""BZ"":""机械费（挖掘机）"",""DJBH"":""JXTB-20231008-006"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-08T10:44:44"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-08T10:45:33"",""ZLDWID"":""fd9fbf72ab0341c5a326007193efb22b"",""ZLDW"":""旌阳区德新镇创新机械租赁部"",""JSDW"":0,""pid"":16967330841490000,""DEL"":0}"
57c09b22e1b446bcb40ac558951516a6,JXTB-20231008-007,0,2023-10-08T00:00:00,7fa974d0bc674fb48bd98beaad6825ab,测试3.0名称123,6b205ce3c184429881fe61ae9ecd1e85,租租赁,,,,,,10000000,admin,2023-10-08T14:30:07,,16967466074960000,1,"{""Id"":""57c09b22e1b446bcb40ac558951516a6"",""XMID"":""7fa974d0bc674fb48bd98beaad6825ab"",""XMMC"":""测试3.0名称123"",""DJRQ"":""2023-10-08T00:00:00"",""FJ"":""36968f1cbc56c019161f2a8fe5d5ed0e"",""DJBH"":""JXTB-20231008-007"",""DJZT"":""0"",""LRR"":""admin"",""LRRID"":""10000000"",""LRSJ"":""2023-10-08T14:30:07"",""XGR"":""admin"",""XGRID"":""10000000"",""XGSJ"":""2023-10-09T15:43:46"",""ZLDWID"":""6b205ce3c184429881fe61ae9ecd1e85"",""ZLDW"":""租租赁"",""JSDW"":0,""pid"":16967466074960000,""DEL"":0}"
8a59ab5f258e47519094ad7335b9198f,JXTB-20231009-001,2,2023-10-09T00:00:00,eb14bf937d704385be6d6c968b71bac5,万润苑改造项目,eabc5d74a8b349d4987b7a772dbd3c04,旌阳区忠明工程机械设备租赁服务部,,,,,,10000002,邓洪英,2023-10-09T16:46:14,,16968411741180000,1,"{""Id"":""8a59ab5f258e47519094ad7335b9198f"",""XMID"":""eb14bf937d704385be6d6c968b71bac5"",""XMMC"":""万润苑改造项目"",""DJRQ"":""2023-10-09T00:00:00"",""FJ"":""639dceb6e3c1b52d0b5ee71aa590aea4"",""BZ"":""运费（建渣）"",""DJBH"":""JXTB-20231009-001"",""DJZT"":""2"",""LRR"":""邓洪英"",""LRRID"":""10000002"",""LRSJ"":""2023-10-09T16:46:14"",""XGR"":""邓洪英"",""XGRID"":""10000002"",""XGSJ"":""2023-10-09T16:46:14"",""ZLDWID"":""eabc5d74a8b349d4987b7a772dbd3c04"",""ZLDW"":""旌阳区忠明工程机械设备租赁服务部"",""JSDW"":2,""pid"":16968411741180000,""DEL"":0}"
