legacy_partner_source,legacy_partner_id,name,tax_no,source_type,deleted_flag,source_status,source_code,idempotency_key,replay_action,current_db_partner_id,evidence_file
cooperat_company,361c41c4-d9a7-4c44-a69f-37ad04f24c97,剑阁县巧匠劳务有限公司,,company,0,2,10323010020001,cooperat_company::361c41c4-d9a7-4c44-a69f-37ad04f24c97,create_if_missing,3810,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3643575616bb4367b1fb9b79a522661b,四川梵高商贸有限公司,1,company,0,2,GYS-20250113-003,cooperat_company::3643575616bb4367b1fb9b79a522661b,create_if_missing,3972,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3683a6185fa2449696295b985c4737e6,绵阳市红杰建材有限公司,-,company,0,2,717000100003,cooperat_company::3683a6185fa2449696295b985c4737e6,create_if_missing,2835,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3698c87c05c7474aaced71187e3da397,德阳市罗江区公路建设养护所,,company,0,2,WLDW-20251226-001,cooperat_company::3698c87c05c7474aaced71187e3da397,create_if_missing,4380,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,36ab3cca4b1747419b71e8fe9f53e94b,堆龙南嘎佰龙商贸有限公司,1,company,0,2,GYS-20250604-001,cooperat_company::36ab3cca4b1747419b71e8fe9f53e94b,create_if_missing,4092,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,36cd350fcdd743798111a0fd4f52e0c5,绵阳市涪城区猫先生机械设备经营部,92510703MA69TABYXX,company,0,2,GYS-20240904-001,cooperat_company::36cd350fcdd743798111a0fd4f52e0c5,create_if_missing,1676,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,36cdc6776e6f4a01a91d636733b2b893,云筑信息科技（成都）有限公司,,company,1,0,,cooperat_company::36cdc6776e6f4a01a91d636733b2b893,create_if_missing,3767,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,36d0952b1d114999856e665afe600477,旌阳区左氏餐饮店,,company,0,2,WLDW-20240201-003,cooperat_company::36d0952b1d114999856e665afe600477,create_if_missing,4589,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,36e7318d61004505a1698fcb11876a66,江油格致建材有限公司,-,company,0,2,642000100085,cooperat_company::36e7318d61004505a1698fcb11876a66,create_if_missing,2867,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,36fa74bc7bab4bde99e79ccc10cb431a,中铁广州工程局集团有限公司,,company,0,2,WLDW-20240516-001,cooperat_company::36fa74bc7bab4bde99e79ccc10cb431a,create_if_missing,3743,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,371dcc3e3a274cfaa40b100d70d35ba8,旌阳区向前明机械设备租赁部(个体工商户),92510603MAD8HLP58D,company,0,2,GYS-20240201-002,cooperat_company::371dcc3e3a274cfaa40b100d70d35ba8,create_if_missing,1578,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,372e6da594404881a4dd72800a1f19d8,四川勤德建设工程造价咨询有限责任公司,9151070375234587X8,company,0,2,GYS-20240731-002,cooperat_company::372e6da594404881a4dd72800a1f19d8,create_if_missing,988,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,372e8dade9ef4bd59688879e90c984b1,罗江区金辰机械租赁部(个体工商户),92510604MAD596F068,company,0,2,GYS-20250107-001,cooperat_company::372e8dade9ef4bd59688879e90c984b1,create_if_missing,1595,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,3731e98c84cd4274a8490ccb042cc719,德阳市区世纪制冷设备经营部,92510600MA64HY736H,company,0,2,843000100003,cooperat_company::3731e98c84cd4274a8490ccb042cc719,create_if_missing,3284,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,374c1487b7324b05ac2bea9d9e10053d,仁寿铧锐农业投资有限公司,,company,0,2,,cooperat_company::374c1487b7324b05ac2bea9d9e10053d,create_if_missing,3782,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,37699f5db89d450fbc471463254bba57,喀什市盛乾钢材加工厂,92653101MA78PJG82N,company,0,2,GYS-20231024-003,cooperat_company::37699f5db89d450fbc471463254bba57,create_if_missing,1762,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,376d990efbd542798552b8e2ba2b05f0,两江新区翔毅超建材经营部,92500000MA5ULP3L76,company,0,2,847000100031,cooperat_company::376d990efbd542798552b8e2ba2b05f0,create_if_missing,3131,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,37752e9719a94e39a13363ae6412d8e8,德阳市乐一园林绿化工程有限公司,91510623MAEMGSQF1D,company,0,2,GYS-20250917-002,cooperat_company::37752e9719a94e39a13363ae6412d8e8,create_if_missing,915,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,37778b14a35f4596a031c352b4959968,零星餐饮定额票,,company,0,2,,cooperat_company::37778b14a35f4596a031c352b4959968,create_if_missing,5062,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,37934CB83C8B4EFCA2748955EEC9BA9A,德阳市旌阳区红樱桃幼稚园,,company,0,2,,cooperat_company::37934CB83C8B4EFCA2748955EEC9BA9A,create_if_missing,4356,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,37a70e1b56aa4584b22d4a9fca1bf9ad,四川荣聚安建筑工程有限公司,91510603MAE80QFY40,company,0,2,GYS-20260205-010,cooperat_company::37a70e1b56aa4584b22d4a9fca1bf9ad,create_if_missing,872,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,37c2026990ed431886c006e696047fc0,广安市前锋区代市镇周琴建材经营部,92511603MA65GNTC5C,company,0,2,GYS-20240108-002,cooperat_company::37c2026990ed431886c006e696047fc0,create_if_missing,1705,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,37cdf20a77e04f9fa663b39272e6f99a,四川鑫嘉荣装饰材料有限公司,91510185MA7FCX7037,company,0,2,GYS-20251128-001,cooperat_company::37cdf20a77e04f9fa663b39272e6f99a,create_if_missing,708,artifacts/migration/partner_l4_500_write_result_v1.json
cooperat_company,37f09a810c6f4163b1b6590fe41ac76f,德阳市旌阳区农业农村局,,company,0,2,,cooperat_company::37f09a810c6f4163b1b6590fe41ac76f,create_if_missing,4343,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,37f5ec80116c4838959d3ac798b1473c,泰山财产保险股份有限公司北京分公司,1,company,0,2,GYS-20241227-002,cooperat_company::37f5ec80116c4838959d3ac798b1473c,create_if_missing,4674,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3810d0aa66a14672849d227521c8d95e,绵竹市瑞欣建材有限公司,91510683MA6234JC66,company,0,2,685000100001,cooperat_company::3810d0aa66a14672849d227521c8d95e,create_if_missing,2808,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3824b8a624424020a9cc8f1d7405ec6f,北川鸿泽建材有限公司,1,company,0,2,642000100239,cooperat_company::3824b8a624424020a9cc8f1d7405ec6f,create_if_missing,2864,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3857800c6d404eeb8ff1ad8724de2153,四川锦霖开源通风设备有限责任公司,1,company,0,2,867000100019,cooperat_company::3857800c6d404eeb8ff1ad8724de2153,create_if_missing,2655,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,385a11f11ebf4b8c962b1074fe0ff980,布拖县彝源祥商贸有限公司,91513429MA6BFK8721,company,0,2,21000100208,cooperat_company::385a11f11ebf4b8c962b1074fe0ff980,create_if_missing,3023,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,38709791b4ae47afac3cc8a165e777b3,重庆合川工业园区管理委员会,,company,0,2,WLDW-20240124-001,cooperat_company::38709791b4ae47afac3cc8a165e777b3,create_if_missing,4914,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3875cce2e29b4fc397b1f09d59413d24,重庆中品路桥工程有限公司,91500113MA5YNB E7J,company,0,2,685000100010,cooperat_company::3875cce2e29b4fc397b1f09d59413d24,create_if_missing,2138,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3881CDDAFE914A29A9F7E44005E4BBEF,四汇建设集团有限公司,,company,0,2,,cooperat_company::3881CDDAFE914A29A9F7E44005E4BBEF,create_if_missing,4079,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,388f31064ec2414cbab08b99753bc31f,安诚财产保险股份有限公司安徽分公司,91340100353267069L,company,0,2,686000100028,cooperat_company::388f31064ec2414cbab08b99753bc31f,create_if_missing,1947,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,388f35575ff9429e80172d6e51d3ff28,德阳市区德隆消防器材销售维修部,92510600MA623A038X,company,0,2,121000100009,cooperat_company::388f35575ff9429e80172d6e51d3ff28,create_if_missing,3262,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3892ed1062ce477c9f631e11c90101f3,中国铁路成都局集团有限公司西昌车务段,,company,0,2,GYS-20251114-008,cooperat_company::3892ed1062ce477c9f631e11c90101f3,create_if_missing,3675,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,38960DBD0B534800AC3000369CECAFC4,德阳文旅大健康产业发展集团有限公司,,company,0,2,,cooperat_company::38960DBD0B534800AC3000369CECAFC4,create_if_missing,4430,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,38a192d538144ae2b643207bb56cda29,中捷通信有限公司,1,company,0,2,21000100380,cooperat_company::38a192d538144ae2b643207bb56cda29,create_if_missing,1985,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,38a6403961364a40b8200b667eba773d,重庆市鑫晨门窗有限公司,91500226MA60KLQK36,company,0,2,GYS-20250324-003,cooperat_company::38a6403961364a40b8200b667eba773d,create_if_missing,446,artifacts/migration/partner_l4_500_write_result_v1.json
cooperat_company,38e9ee085a434382be66d9959bf2a026,中招联合信息股份有限公司,,company,0,2,GYS-20251114-016,cooperat_company::38e9ee085a434382be66d9959bf2a026,create_if_missing,3692,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,38f2df54659a4aad93c52b7e173713b3,成都市筑信职业技能培训学校,,company,0,2,,cooperat_company::38f2df54659a4aad93c52b7e173713b3,create_if_missing,4505,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,391fa9c24b8d4435b1b1f2f73277932e,四川五汇环保咨询有限公司,1,company,0,2,21000100294,cooperat_company::391fa9c24b8d4435b1b1f2f73277932e,create_if_missing,2742,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,393119f607154297a302d84d1176a422,德阳市鼎立鑫贸易有限公司,1,company,0,2,107000100101,cooperat_company::393119f607154297a302d84d1176a422,create_if_missing,2534,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,393f2942d2034a7db1b0d845d1f43390,中国铁路成都局集团有限公司成都车站,,company,0,2,GYS-20250715-002,cooperat_company::393f2942d2034a7db1b0d845d1f43390,create_if_missing,3672,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,394174ec067245f28ccf6be0a9e061d8,绵竹市叶许见劳务服务部,1,company,0,2,GYS-20250123-004,cooperat_company::394174ec067245f28ccf6be0a9e061d8,create_if_missing,4750,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,394cd558d7fb43d3b968bf9a8bd03805,四川泓炜特种门业有限责任公司,91510626579600485T,company,0,2,GYS-20250328-001,cooperat_company::394cd558d7fb43d3b968bf9a8bd03805,create_if_missing,917,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,39640d2a41b74b99914c252712db5d07,四川众合鑫立科技有限公司,91510703MA65DYNJ8K,company,0,2,GYS-20251112-003,cooperat_company::39640d2a41b74b99914c252712db5d07,create_if_missing,999,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,39750833E2E5414892C19E2A2244250E,布拖县沙洛乡（镇）人民政府,,company,0,2,,cooperat_company::39750833E2E5414892C19E2A2244250E,create_if_missing,4159,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,39779398B288427493E518740C467ADD,于田县住房和城乡建设局,,company,0,2,,cooperat_company::39779398B288427493E518740C467ADD,create_if_missing,3763,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,39864c1c2e6e414a85e47e22760dc89f,绵阳沃升节能科技有限公司,1,company,0,2,GYS-20240927-001,cooperat_company::39864c1c2e6e414a85e47e22760dc89f,create_if_missing,4791,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3988d1787f1240ffab30cb2a05bbe02c,成都岩语商贸有限公司,91510104064325189J,company,0,2,906000100003,cooperat_company::3988d1787f1240ffab30cb2a05bbe02c,create_if_missing,2298,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,398e7a1aeae746878ac85bc6f71d3114,北京煜金桥通信建设监理咨询有限责任公司四川分公司,,company,0,2,,cooperat_company::398e7a1aeae746878ac85bc6f71d3114,create_if_missing,3827,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,39a9627d08ab4fa8bf2b316d566b5359,中江县玉兴镇张氏机械租赁部,92510623MA69Q5Q31B,company,0,2,690000100029,cooperat_company::39a9627d08ab4fa8bf2b316d566b5359,create_if_missing,3411,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,39e0faf3eaea4add9c4102f87fe3dc94,重庆市东南岩棉厂（普通合伙 ）,1,company,0,2,919000100017,cooperat_company::39e0faf3eaea4add9c4102f87fe3dc94,create_if_missing,2033,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,39ed8eb0fbf9493ba4405a9000ece584,四川天佑海量商贸有限公司,91510683MAC7TTQN6M,company,0,2,GYS-20240402-002,cooperat_company::39ed8eb0fbf9493ba4405a9000ece584,create_if_missing,960,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,3B4CD88B4CB4487FA213EF58F5B35180,中江县仓山镇人民政府,,company,0,2,,cooperat_company::3B4CD88B4CB4487FA213EF58F5B35180,create_if_missing,3698,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3C18E5599CE144FAB8690930FE9F01D8,德阳市罗江区白马关镇人民政府,,company,0,2,,cooperat_company::3C18E5599CE144FAB8690930FE9F01D8,create_if_missing,4389,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3DBF0AD2BB614F8DA7295B68E3E3796B,剑阁县杨村镇人民政府,,company,0,2,,cooperat_company::3DBF0AD2BB614F8DA7295B68E3E3796B,create_if_missing,3813,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3E64B9F05DAF4687AB95B5F53597E690,德阳市五洲实业有限公司,,company,0,2,,cooperat_company::3E64B9F05DAF4687AB95B5F53597E690,create_if_missing,4268,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3E93A1F54DBE4DDBAC20AB16CA66EECC,四川自贡汇东展股份有限公司,,company,0,2,,cooperat_company::3E93A1F54DBE4DDBAC20AB16CA66EECC,create_if_missing,4040,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3ED9AAAD1D014ECCB9E2F353B2E116D2,四川绵阳外国语学校,,company,0,2,,cooperat_company::3ED9AAAD1D014ECCB9E2F353B2E116D2,create_if_missing,4037,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3F09FC5ACB9A4182A390FC156B0C22D6,四川通信服务有限公司,,company,0,2,,cooperat_company::3F09FC5ACB9A4182A390FC156B0C22D6,create_if_missing,4057,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3F0DD05F02E041A38A264DD36BD24C3F,布拖县补洛乡（镇）人民政府,,company,0,2,,cooperat_company::3F0DD05F02E041A38A264DD36BD24C3F,create_if_missing,4162,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3F3AF87A899147BB98FA5B1A5F468700,苍溪县五龙镇人民政府,,company,0,2,,cooperat_company::3F3AF87A899147BB98FA5B1A5F468700,create_if_missing,4821,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3F66CD802F9A4B7EA1650EC1CB30D927,安徽省路港工程有限责任公司,,company,0,2,,cooperat_company::3F66CD802F9A4B7EA1650EC1CB30D927,create_if_missing,4115,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3FA4E25A975D4A738B23351E07B2FBE5,旌阳区双东镇东美村集体经济组织,,company,0,2,,cooperat_company::3FA4E25A975D4A738B23351E07B2FBE5,create_if_missing,4580,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3a029de2e6594261bf4a15b5293e7f53,中建四局第一建筑工程有限公司,,company,0,2,,cooperat_company::3a029de2e6594261bf4a15b5293e7f53,create_if_missing,3685,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3a0db3aecddb40ef90364bb08df2bce8,四川森橼暖通设备有限公司,91510703MA68Q7CY05,company,0,2,21000100416,cooperat_company::3a0db3aecddb40ef90364bb08df2bce8,create_if_missing,2845,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3a1b3f8ebc9043c3b01799b7e130d454,青海春碌圆凯绿化观景工程有限责任公司,91632801MA75A6GK0B,company,0,2,642000100238,cooperat_company::3a1b3f8ebc9043c3b01799b7e130d454,create_if_missing,3074,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3a27f9b971c54e5c80bb2944eb7feee6,四川宏远创展建设工程有限公司,1,company,0,2,158000100058,cooperat_company::3a27f9b971c54e5c80bb2944eb7feee6,create_if_missing,2603,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3a2ad5deba9a458e963b2f5ce5563f01,凉山众聚城建筑劳务有限公司,1,company,0,2,158000100037,cooperat_company::3a2ad5deba9a458e963b2f5ce5563f01,create_if_missing,3018,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3a2dead48030468087eef7371a65ac9c,四川振通检测股份有限公司,1,company,0,2,1116000100011,cooperat_company::3a2dead48030468087eef7371a65ac9c,create_if_missing,2838,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3a474dfec7e548a695525615c7e19458,莎车县艾力西湖镇人民政府,,company,0,2,WLDW-20241211-002,cooperat_company::3a474dfec7e548a695525615c7e19458,create_if_missing,4837,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3a4ff461b1864a27820172212d4dcbe3,山东哲越防辐射材料有限公司,913715002MA3MJPX639,company,0,2,691000100021,cooperat_company::3a4ff461b1864a27820172212d4dcbe3,create_if_missing,1964,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3a5b044afa564885985e07a0f5a18e44,德阳川龙土石方工程有限公司,91510600MAD92UA3XB,company,0,2,GYS-20250822-001,cooperat_company::3a5b044afa564885985e07a0f5a18e44,create_if_missing,822,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,3a6128120b374ad4b1cd6a6a3b9e9478,德阳开发区美亨机械租赁部,1,company,0,2,1109000100012,cooperat_company::3a6128120b374ad4b1cd6a6a3b9e9478,create_if_missing,3302,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3a62bf092e1f4b32a725f234c01d707e,龙海市程溪三盛花木场,92350681MA3130X50U,company,0,2,108000100023,cooperat_company::3a62bf092e1f4b32a725f234c01d707e,create_if_missing,1294,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,3a6b3b5f273f4f4f9076f0b48e701373,米易顺阳商贸有限责任公司,91510421MA69MAJY21,company,0,2,109000100093,cooperat_company::3a6b3b5f273f4f4f9076f0b48e701373,create_if_missing,2500,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3a8d9aa55fc24968972135962efb5a93,中国平安财产保险股份有限公司乌鲁木齐中心支公司,91650100660606446E,company,0,2,687000100036,cooperat_company::3a8d9aa55fc24968972135962efb5a93,create_if_missing,3080,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3a970e931fc04b5aafee670117c8dd68,四川万能达劳务服务有限公司,91510112MA6C9QEN6X,company,0,2,659000100126,cooperat_company::3a970e931fc04b5aafee670117c8dd68,create_if_missing,2413,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3abec790a5694c16bddf01c805d050ed,和田国彩建材有限公司,91653224MA785KBH8L,company,0,2,642000100214,cooperat_company::3abec790a5694c16bddf01c805d050ed,create_if_missing,3111,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3ac1617bbc4f456b90c62fada840afb9,平乡县满康档案用品经销部,,company,0,2,GYS-20250819-002,cooperat_company::3ac1617bbc4f456b90c62fada840afb9,create_if_missing,4170,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3ad078f258d24b9c889968b8c9239b87,永川区宣运建材经营部,92500118MAABREKK11,company,0,2,111000100033,cooperat_company::3ad078f258d24b9c889968b8c9239b87,create_if_missing,3181,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3ad770286cb54dd593ea79560d21605f,绵阳市安州区宏发图文广告制作中心,,company,0,2,GYS-20251011-007,cooperat_company::3ad770286cb54dd593ea79560d21605f,create_if_missing,4764,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3aeb666c83e84a8b9f5868a07947b1cd,中国石化销售股份有限公司重庆三峡石油有分公司,,company,0,2,,cooperat_company::3aeb666c83e84a8b9f5868a07947b1cd,create_if_missing,3645,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3af95fe293bf49c18e6307f932e5eaac,旌阳区郑红明建材经营部,92510603MA63QLK74A,company,0,2,642000100272,cooperat_company::3af95fe293bf49c18e6307f932e5eaac,create_if_missing,3334,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3b03943eccdb4ea59e14743528317395,重庆景山妮园林景观工程有限公司,91500107MA6175545L,company,0,2,GYS-20250713-001,cooperat_company::3b03943eccdb4ea59e14743528317395,create_if_missing,350,artifacts/migration/partner_l4_500_write_result_v1.json
cooperat_company,3b05f2bab60d44d687b27f5b2146a208,重庆市璧山区超菡商贸有限公司,91500227MA5UCA030K,company,0,2,GYS-20260211-001,cooperat_company::3b05f2bab60d44d687b27f5b2146a208,create_if_missing,455,artifacts/migration/partner_l4_500_write_result_v1.json
cooperat_company,3b12179a5f164949acd6eaf55e3ad3e8,中江县南华镇吴永军建材经营部,92510623MA67U5G38M,company,0,2,617000100001,cooperat_company::3b12179a5f164949acd6eaf55e3ad3e8,create_if_missing,3408,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3b367c822201452289c90e6ba85cec98,四川广建金建筑劳务有限公司,91510705MACGA 4TK7X,company,0,2,GYS-20260105-019,cooperat_company::3b367c822201452289c90e6ba85cec98,create_if_missing,1037,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,3b62d65ab90f4089a6044c102596eb29,成都森邦悦商贸有限公司,91510129MA644RE81G,company,0,2,GYS-20251222-001,cooperat_company::3b62d65ab90f4089a6044c102596eb29,create_if_missing,691,artifacts/migration/partner_l4_500_write_result_v1.json
cooperat_company,3b6d4f52881a4e409b3e592de455192f,成都凯旭工程机械有限公司,91510112MA61XXYF8A,company,0,2,GYS-20231115-001,cooperat_company::3b6d4f52881a4e409b3e592de455192f,create_if_missing,656,artifacts/migration/partner_l4_500_write_result_v1.json
cooperat_company,3b843c0cee9c4dd4ba0cdda10e79fe3b,四川阿苏测绘工程有限公司,,company,0,2,GYS-20251011-026,cooperat_company::3b843c0cee9c4dd4ba0cdda10e79fe3b,create_if_missing,4071,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3b9c282c43694b22abccda9cf7919b56,射洪市国库支付中心财政零余额账户,,company,0,2,,cooperat_company::3b9c282c43694b22abccda9cf7919b56,create_if_missing,4124,artifacts/migration/partner_l4_missing_tax_single_source_1554_write_result_v1.json
cooperat_company,3b9d82616c28414e88fb036f635f3cbe,绵阳市安州区花荄川港建筑设备租赁站,92510724MA624KJL9F,company,0,2,GYS-20240514-001,cooperat_company::3b9d82616c28414e88fb036f635f3cbe,create_if_missing,1692,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,3b9dc06f1359410b978dd0b86b1a3b49,四川恒石永盛商品混凝土有限公司,91510603MADU5MDU3A,company,0,2,GYS-20250928-002,cooperat_company::3b9dc06f1359410b978dd0b86b1a3b49,create_if_missing,870,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,3ba8b5d989b648178548cd91d39bfb9c,那曲羌塘咨询有限公司,91540600MAC6RP2533,company,0,2,GYS-20240809-001,cooperat_company::3ba8b5d989b648178548cd91d39bfb9c,create_if_missing,1161,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,3baf03a1b9d14352b8f8157a1a517c72,上海诚械机电设备制造有限公司永嘉分公司,1,company,0,2,1098000100011,cooperat_company::3baf03a1b9d14352b8f8157a1a517c72,create_if_missing,1943,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3bb687691ed9458da2606d421c6ba66f,四川钰萌光电科技有限公司,91510800MA6252XJ85,company,0,2,646000100004,cooperat_company::3bb687691ed9458da2606d421c6ba66f,create_if_missing,2874,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3bc97f9b009842e89859236a8457a2e8,重庆市永川区强力化工经营部,92500118MA5UDWLN3J,company,0,2,861000100009,cooperat_company::3bc97f9b009842e89859236a8457a2e8,create_if_missing,3167,artifacts/migration/partner_l4_company_supplier_pair_1713_write_result_v1.json
cooperat_company,3bd2c8ad79b8480dabc32c8a6a90aa05,德阳经开区鸣利机械设备租赁服务部（个体工商户）,92510600MAB0WJ8C8C,company,0,2,GYS-20260212-006,cooperat_company::3bd2c8ad79b8480dabc32c8a6a90aa05,create_if_missing,1489,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
cooperat_company,3bd4ae71c3c94075b1488fbd362c6348,旌阳区鑫润建材经营部,92510603MA66HLRA7A,company,0,2,GYS-20240429-001,cooperat_company::3bd4ae71c3c94075b1488fbd362c6348,create_if_missing,1536,artifacts/migration/partner_l4_1000_retry_write_result_v1.json
