legacy_department_id,name,parent_legacy_department_id,depth,state,identity_path,legacy_project_id,is_company,is_child_company,charge_leader_legacy_user_id,charge_leader_name,note
013740392f604e1b8e9b5c1a31ec80be,德阳高新区万福棚改二期大门改造工程机电安装专业分包,1,1,0,2,3d9adf1f35c648e182d821f1fd826589,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=141548; other_system_code=BM000004
228,南充市高坪区恒大悦龙台至三环6期厂区段损毁道路恢复工程建材及配套,141,2,0,2,1710364e78bc40b48396fe20e5f0e9bd,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
23,项目部,30,5,0,1,,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
230,公司资料平台,141,2,0,2,08b87bc538c348cfbb8690a7b2cfff86,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
231,剑阁县2017年国家水土保持重点建设工程剑江项目区治理工程,141,2,0,2,9ee8c6df78d84fb79e7bacee20f9803e,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
232,苍溪县五龙镇城乡建设用地增减挂钩项目,141,2,0,2,ecd2fbc747a541cca5ec8572052e2451,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
232f88e7fefd40e59220be180b706b34,中国农业发展银行什邡市支行雨、污管道改造项目,1,1,0,2,eaec532f7b9b47a4bf4c0c2989290a70,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=141575; other_system_code=BM000019
233,柳梧新区雨污水管网及防洪渠维保服务采购项目一标段,141,2,0,2,f6db642585394c49a6278eb0eed3119a,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
234,常宜高速公路CY-CZ1标梁场生产区建设项目,141,2,0,2,8ab29cb255744a2d8b8369c642ee6fe6,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
234c803047a94799bf894f63b2fdc0d2,信息中心图书馆安全整治及服务能力提升项目,1,1,0,2,ccbab4088228455ba6ac3375b1d2482d,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
235,柳梧新区地下雨污水管网（部分路段）改造项目,141,2,0,2,bfd2012972084181b83a6f7e885ada70,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
236,易初明通公司拉萨分公司装修及厂区改造项目,141,2,0,2,90199c09b08c49fabf8a8d70e620b9f1,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
236b51af82c04a9bb7a737c2afcc45b6,中国移动四川公司成都分公司2023-2025年渠道维修采购项目框架协议,1,1,1,2,1375f96aeadd4e518c7b0574d3965a4b,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=141577; other_system_code=BM000020
238,常宜高速公路CY-CZ1承台墩柱1标工程,141,2,1,2,af285b99ff1d4d829aa2ff13843f76a3,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
239,中国移动四川分公司雅安片区2018-2020年渠道零星维修项目（,141,2,0,2,4599a87b64d84b98ba596dee410c0ace,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
24,成控部,21,4,0,1,,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
240,中国移动四川分公司德阳片区2018-2020年渠道零星维修项目（,141,2,0,2,74d58dce00e345c3af7cbdc58dc2bbbc,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
241,中国移动四川分公司南充片区2018-2020年渠道零星维修项目（,141,2,0,2,b30548069e964194aca239afd9b34d82,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
242,中国移动四川分公司乐山片区2018-2020年渠道零星维修项目（,141,2,0,2,66b66086a7144848ba8194ce7db8f101,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
24214d336a944609b488e6df9bfb9f24,伽师县工业园区空气源供热建设项目（二次）,565,2,0,2,94e5c244917144bdbfcbe8bb2e1d45ec,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=141579; other_system_code=BM000021
243,中国移动四川分公司天府新区2018-2020年渠道零星维修项目（,141,2,0,2,fafad4e03da24e98b7f8cf26706127b8,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
244,中国移动四川分公司成都片区2018-2020年渠道零星维修项目（,141,2,0,2,1ce3b31d6d8544479618158ea59ed160,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
245,中国移动四川公司全省市州分公司2019-2022年管理用房及生产,141,2,0,2,2654c8c1ef73434dbdd7c45812a573db,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
246,德阳市市区背街小巷风貌整治工程（施工二标段）,141,2,0,2,93cc6b74baa344f3bc26a971682f88bb,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
247,国道219线22标K1221+200-K1239+705段水稳、,141,2,0,2,600fa2546bb14411ab99b72fd892a64e,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
25,经营部,21,4,0,1,,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=141582; other_system_code=BM000023
252,中国移动四川分公司绵阳片区2018-2020年渠道零星维修项目（,141,2,0,2,39a156d94025490fbd873db0c05f3d37,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
253,龙泉山路（黄河路至青衣江路）改造工程（路面工程）,152,2,0,2,d235db1a8f3046d597923c51000171db,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
254,江油市铜星乡菩提村沟渠建设项目,152,2,0,2,b6f23da5368d4972b0f0b68310d0651a,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
256,江油市彰明镇2017年生态综合治理项目,152,2,0,2,4a5b8ed0e142438a8370512e7a06fc43,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
258,八一镇小学校教学楼厕所及附属工程建设项目,152,2,0,2,6cca5509da2f42d0b9376a9a67990474,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
26,会计,133,4,0,1,,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
260,孝感镇公租房配套工程—孝感镇公租房出入道路项目,152,2,0,2,c51e7bbecb1b48ed98b9233b868d4722,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
261,金阳县尔觉西乡来来寨村至吉史里口集中安置点安全住房施工便道等建设,152,2,0,2,95f63da6ca6143df980fee07b36c5b5a,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
262,西昌市安宁镇马坪坝幼儿园建设项目,152,2,0,2,083dc7e6eff54304a12207ffff366b91,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
263,八角片区小街小巷道路改造工程,152,2,0,2,10dc84827e6643498328e1d5967a6a49,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
264,雷波县2018.2019年校舍建设施工4（雷波县卡哈洛乡卡坪小学,152,2,0,2,c6b822e1ec8745308312185093138315,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
265,2019年帕哈乡八合村产业发展沟渠,152,2,0,2,b09b4349c35a4bec9fd3b6c99b69d8ef,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
266,昭觉县2019年彝家新寨基础设施建设项目,152,2,0,2,62f933a9f88a4c71909a4d26bfa765a3,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
267,佛山对口援建布拖县2019年校舍维修改造项目,152,2,0,2,d72db63b01a1421f9eef4ac2ec9a0b9e,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
268,宁南县土地增减挂钩项目-红星乡双合村2组安置点室外总平项目,152,2,0,2,6299baaa7579423e84de319c9cb57447,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
274,德昌县德州镇果园村至麦岔道路硬化项目,152,2,0,2,4e52867932cc43d898c3d50c37fa2cdf,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
27466d1cda5c4761a3af6022e87237e6,德阳站综合交通枢纽改造项目（旌阳区长江流域可持续发展（沱江上游-绵远河段）综合治理项目-河西段）工程,1,1,0,2,f12a441ef7dc4acba80bdce8a6b1b6e3,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=141584; other_system_code=BM000024
275,金阳县德溪乡中心校教学综合楼建设工程,152,2,0,2,7419608c0466401e88f3f42a569b41b4,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
276,公司采购平台,141,2,0,2,12287d9ab206422a867790b51de38f40,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
277,大唐甘肃发电有限工程碧口水力发电厂心苑职工家属区物业维修改造,141,2,0,2,d15f664bee1444c488e1b88b678e6af2,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
278,2018年省级农业综合开发现代农业产业带罗江区3500亩柑橘种植,141,2,0,2,432bb7a6a36e4ec38819ec2a5f1e0bff,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
279,会理县外北乡兴荣村三、四组道路硬化工程二标段,141,2,0,2,21038f8a911b4a90938a58c8e36caa86,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
27ca50542f4546ceb8edf53d08aeaee4,重庆市沙坪坝区土主街道桐子林黄金湾C1栋 二层,570,2,0,2,f83ec03b24d24fec8c8fb9cfadb304f7,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
27d8a11066bf477d9351cb58dd1e131e,广汉市城市更新天府旌城南片区城中村改造项目地基基础工程专业分包,1,1,0,2,38a5b46f53294ed7bcd2ed60c2a8ab46,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
28,行政部,132,4,0,1,,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=141587; other_system_code=BM000026
280,剑阁县白龙鲁班片区市政基础建设工程,1,1,1,2,a54d1136b4874e4a821efd15fdc99656,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
281,剑阁县秀钟乡太清村2017年农村饮水安全巩固提升项目工程,1,1,1,2,ec3d1ca099cc49fb82659e6f12c3fef4,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
282,德阳市中心城区穿城堰、丁家堰、干河子、胜利堰四条黑臭水体整治工程,1,1,0,2,252bea70c7f444ddabd34f739194240f,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
284,林芝市巴宜区八一镇小学运动场维修工程项目,1,1,0,2,d6a4d48ebb62405baf97d36e9e4e228a,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
285,石灵社区杂物室、防腐木扶手等零星项目,1,1,0,2,fee87af934dd4759852f0af8b05b6022,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
286,剑阁县东宝镇迎春村村级阵地搬迁配套设施工程二标段,1,1,1,2,cc151f2cfc9e487f82f7f1ba1362d0ad,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
287,柳梧新区地下雨水管网清理项目,1,1,1,2,f73c2f32e28d4180a093122ef1129461,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
288,剑阁县广播局会议室装修工程项目,1,1,0,2,335e9c88d30c46f6bdd970a80d241b00,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
289,2020年度高阳街道横路村3组、移民组烤房群修复项目 （二标段）,152,2,0,2,451666f5cb5a49f2b0b4ce4deae4eb55,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
290,德阳市供水安装工程队非招标项目施工劳务分包备选合同,1,1,1,2,81f1c11cde6e4db0bc782b1aaf07f75d,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
291,“三供一业“院落自来水管网改造工程,1,1,0,2,3ce2dcf5527242848ef633aa08088b48,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
292,围墙亮化及环境改造项目,1,1,0,2,84e432dea3ad41d09fb63c0470de73b3,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
293,苍溪县鸳溪镇城乡建设用地增减挂钩项目,1,1,0,2,ce7524b7223d46e8974e48044decb355,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
294,德阳市罗江区自来水公司2019年12月至2020年11月管网安装,1,1,0,2,092bc953078b42ab89b7a9d07fecab66,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
297,新建杭州经绍兴至台州铁路站前工程一标项目,1,1,1,2,decc584ec24d4b51b672d8bf3518bf42,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
298,前油库卸油平台防腐处理及卸油系统改造项目,1,1,0,2,f0746ee8f26b4368875b92ca0b10b241,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
299,2018年乐山城域传送网汇聚机房建设工程,1,1,0,2,84294b0ce2fa49f493c40ed4d2676b79,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
2a36e5a6d40d48ffbae6c9ba0ea83aa4,凯州新城城乡一体化项目配套建设工程保温工程专业分包,1,1,0,2,55a317a482484e6fb37f023de6f063e7,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=141589; other_system_code=BM000027
2ab8afd0955543a39f6fbd90e2c0841d,某部队年度零星工程建设项目,571,2,0,2,339f28c8a4a44c5bb33e1c9d7ab1ff30,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
2b976c35d0a7447fbb490310877a16c3,广汉市城市更新城西片区城中村改造项目--配套道路路面工程专业分包,1,1,0,2,6379e48fed5748af876b694457c00a80,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
2c45602e004742e897d69a70f0bc3079,德阳市罗江区乡村水务供水建设项目钢筋、模板、混凝土、管道及阀门安装劳务分包二标段,1,1,0,2,90e7b8156a46435ba1b1c39b30479fd0,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
2cd89f7afb794d9ebbdf4ad170a74a05,西藏军区工程建设项目临时器材库和装备库建设项目（2302项目）,570,2,0,2,9d60cf8cfdb546b5a01189c5c9128748,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=141591; other_system_code=BM000028
2ee0b9c83e25478bbd722db1e44630ef,花荄镇兴福村草溪河石拱桥维修加固工程,1,1,0,2,e924a06df23947afb4218e1c38b3cfe8,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
2ef0e4f820e54b4ea259b09553e08edd,喀什地区检察院办案与专业技术用房外立面改造项目,565,2,0,2,d44862eefe674f20bc033c364f15c515,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
2ef62d5aece7443d8f04b76a3872d0e3,眉山环天水务有限公司舒坪社区管网修复工程,1,1,1,2,b1da8255e06e4056aaf0e844559b407c,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
2fa37a492f6747d7a39a02177f81d71b,瑜园小区配套基础设施及环境改造工程,570,2,0,2,c14136ad1c52463bbde74fe5f3498398,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
2feaa42e32024c11a582e940ba1e07a9,绵竹市城乡供水一体化项目(高柏、红旗)劳务、机械协作单位.,1,1,0,2,59a29f63bee94720b7e85f4d48b2c72e,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
30,工程部,130,4,0,1,,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
301,绵远河（青衣江路大桥至钱塘江路大桥）生态整治工程,1,1,0,2,2001f5127b3e4265b198bef8a7553358,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
302,石亭江-绵远河生态廊道场地平整工程,1,1,0,2,00c73f013e234461883beac337e8d75d,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
303,【广州市花都区殡仪馆迁建工程施工总承包】项目【室外（园建、绿化、,1,1,0,2,52278e622558409db167eca9eba8c8b8,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
309,中江县殡仪馆提档改建项目工程,1,1,0,2,dab94e2764674db5849b05f9b06714bb,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
30cf2eac14c14942ac53a2a9a69e30a9,绵阳市安州区2025年制种大县项目-生产基地设施建设工程,571,2,0,2,842ab5bb919d45ca9f23040dc3e34050,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
30f2dd3106e34390bb874b7ea468fcf2,绵竹市城区停车场建设项目二期设计施工（一标段）项目模板脚手架专业分包工程,1,1,0,2,28020d9fe0c345f295ebbf4b41c119e4,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
310,违法建（构）筑物拆除工程施工协议,1,1,0,2,ad7fbdddb4114548a9b6e547bba0821d,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
312,2020年度高阳街道草西乐5组烤房群修复项目,152,2,0,2,d2cb12958169456cbae3dc3774429324,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
314,旌南小区消防蓄水池防水防漏维修工程施工合同,1,1,0,2,896c436fa83944339095020270c16178,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
315,中国移动四川公司2018-2020年渠道零星维修项目,1,1,0,2,5eddae1dfcf446fb963edf1fd3925db3,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
318,玖龙纸业（重庆）有限公司年产55万吨牛卡及瓦楞纸生产线配套湿式造,1,1,0,2,1ffb0ce01fdf4dc984ec3df9432623cb,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
319,年产55万吨牛卡及瓦楞纸项目配套废纸制浆车间、上料间、碎浆间、渣,1,1,0,2,65261c6899f64e658c76735183a388a4,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
319b918c0d4c427c8ce00840dd4d12cf,驻渝某单位废油罐拆装工程（第三次）,570,2,0,2,80ccba31ed86452683ada4a39f2027bd,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
320,四川现代农业工程职业学院一期工程（10#教学楼、培训中心）,1,1,0,2,ce7c47d08d88409da91cd433099d5cee,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
321,简乃华工程（八角卫生院项目）,1,1,0,2,3ddb4ef7f09a4280b7ef904a6f6e5275,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
322,中国移动四川西区二枢纽“车库改机房”土建工程,1,1,0,2,076d8bcae3064dca8927f4f629bf2356,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
3220acc6379d411284a56e2b578f7be6,四川致远锂业有限公司生产厂房土建零星及维修工程,1,1,0,2,d3efb18b6f9a44f9b72343d9223c5b40,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
323,誉城国际项目项目部,1,1,1,1,,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
324,金阳县2019年德溪乡、老寨子乡司法所建设项目,152,2,0,2,e9308fc1ac5e4dc6bf0584c002b96347,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
326,长江西路北侧（泰山路-华山路）机非隔离带拆除维修工程,1,1,0,2,462accb179fa48fa936ec1384f15cdc9,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
327,铜梁区二坪镇严家村二、三、五组公路工程,1,1,0,2,369f099d737d448aa55cd8f191da953b,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
328,易静工程（德阳二重工程项目）,1,1,0,2,6b4e37cd90a94055a69de211efdab846,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
329,德阳市龙泉山北路（泾河路-青衣江路）更换井座盖,1,1,0,2,9679632240d74ff9bd55e0c7b26a0d07,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
330,工程学院零星项目,1,1,0,2,b7f07bc4b72c4cd29b5d1b445b499386,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
331,五洲广场办公室装修,1,1,0,2,7fc7eff077984110a175a58c24768669,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
332,谢勤林工程（万兴项目）,1,1,0,2,35d5e3007cae414ebdcf9b2dc65d84b4,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
333,西昌分部,1,1,0,2,9fb6d81b4cee4cb9ab48efb7a101ac94,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
334,铜梁区太平镇团碾村十七组（CU69）公路工程,1,1,0,2,92308c59fc714d39a2d5cc45e483c1f0,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
335,德阳市中心城区穿城堰、丁家堰、干河子、胜利堰四条黑臭水体整治工程,1,1,0,2,12dc2d35442c43f481d6e3880f8a306e,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
336,金阳县青松乡中坪村至白银厂村连接路工程,1,1,0,2,46b7613b1b2c4a6e918815ee5b8e5969,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
337,富加镇河堰村、和桂村2017年易地扶贫搬迁基础设施建设项目,1,1,0,2,5d3979512ead4bd8a20d8053164a516a,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
338,幸福人家项目工程,1,1,0,2,e0e2a533f7224713a481520af78809ad,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
339,四川省玻纤集团有限公司屋面维修工程,1,1,0,2,71158c73ca8e43bc9d7a0848181fdaaf,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
33a299a85078410abf310150a0d6b3cc,中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包7 泸州,1,1,0,2,918683f439b8487cadb404658ab90785,,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
340,天台湖小区新增门卫室工程,1,1,0,2,5b8510c8256946c29cde293937443344,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
341,2020年金阳县德溪乡贫困特色水果种植基地基础设施建设,152,2,0,2,b9bad8249e234860945621a3000134db,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
342,九寨沟县漳扎镇小学校等灾后重建项目部-九寨沟干部职工周转房,1,1,0,2,bc8a3285e9af4dcda5895313440be16a,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
343,旌阳区孝感镇灵庙村2017年节水型社会重点县建设项目,1,1,0,2,b6cc0a037a2643c18ed61e593250ec3a,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
344,实验幼儿园卫生间及功能室维修工程,1,1,0,2,800fb4620f6f4afca71708d0da82500f,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
345,米易县南部新城市政道路及生态湿地公园PPP项目-湿地公园建设项目,1,1,0,2,0f3c19a871e446fc8cc9781f108d58e5,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
347,西昌市佑君镇2019年站沟河整治、护堤墙砌筑工程,152,2,0,2,07016487cba94e3e8e09290c1becb3d0,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
348,宜宾机场航站区配套工程公安设备工程,1,1,0,2,ec3ec41ba43448d5b51353272d63d4aa,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
349,中江县仓山镇郪江桥梁工程,1,1,0,2,037fddc6219449c3840477989cc06f82,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
350,简乃华工程（利龙）,152,2,0,2,3a0cbd6301be46059b21e5ba65acdfeb,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
354,茂业仁和春天光华店 2-4 层改造工程,152,2,0,2,303cb64ae06449108c585b0d0cc6b5cf,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
355,成绵高速德阳收费站维修工程,1,1,0,2,38c01559277a45fb94bb9ed9f5786812,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
358,长安街道办事处李家村便民菜市,152,2,0,2,b106c4ed4e0942c28f12d56841704966,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
359,越西县依洛地坝镇树且村挡土墙项目,152,2,0,2,afc6f72081784a20bf1b7791e97938b7,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
360,布拖县2016年—2019年安全住房地质隐患应急抢险项目,1,1,0,2,4ad2dea566464eba8851e0dd675d1583,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
361,梦溪苑商住项目外墙保温装饰一体板制作安装分包工程,1,1,0,2,64e0706eed044170b60295774f2fb924,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
363,结古、囊谦、治多路政大队和共和塔拉滩超限站配置发电机以及电路改造,1,1,0,2,6c8b94d81edc4bb7aef0c3c0f58e3b2a,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
366,九寨沟县假日阳光建设项目（酒店标段）勘察-设计-施工总承包（EP,1,1,0,2,a31f60322d4549d08c02b28c71911eaf,0,0,,,source_table=BASE_ORGANIZATION_DEPARTMENT; other_system_id=; other_system_code=
